Date,Open,High,Low,Close,Volume,Change
2023-01-02,138100,145000,135400,136600,81345,-0.00364697301239969
2023-01-03,137400,139400,132700,136400,44257,-0.0014641288433382416
2023-01-04,137600,137600,131400,134200,43340,-0.016129032258064502
2023-01-05,133000,133900,128800,129500,78897,-0.03502235469448589
2023-01-06,129200,133700,127400,131500,44672,0.015444015444015413
2023-01-09,132000,134000,127500,129000,48793,-0.019011406844106515
2023-01-10,129100,129100,121500,124400,101161,-0.03565891472868221
2023-01-11,125300,129100,125000,126400,47882,0.016077170418006492
2023-01-12,126000,128700,125000,127500,43650,0.008702531645569556
2023-01-13,128000,134400,127300,131900,70095,0.03450980392156855
2023-01-16,132000,134300,129100,130200,41392,-0.012888551933282755
2023-01-17,130600,136600,129900,135500,74959,0.04070660522273428
2023-01-18,134800,141400,133900,140600,91524,0.03763837638376377
2023-01-19,139100,141200,137100,139700,54460,-0.006401137980085347
2023-01-20,139100,145700,138000,144000,74469,0.03078024337866858
2023-01-25,144300,144900,136800,141000,90314,-0.02083333333333337
2023-01-26,141000,142300,137600,140600,52086,-0.0028368794326241176
2023-01-27,139800,140400,135700,136800,68103,-0.027027027027026973
2023-01-30,135000,137800,132300,133600,54961,-0.023391812865497075
2023-01-31,133000,146200,133000,144000,149202,0.07784431137724557
2023-02-01,144000,186500,141600,180000,526508,0.25
2023-02-02,178600,182200,175700,177600,117321,-0.013333333333333308
2023-02-03,178800,190500,176500,187500,148583,0.0557432432432432
2023-02-06,183700,188900,178400,186000,56966,-0.008000000000000007
2023-02-07,186000,188100,180000,183000,90877,-0.016129032258064502
2023-02-08,183800,187800,177400,183500,74322,0.002732240437158362
2023-02-09,183700,196200,181900,194600,104330,0.06049046321525875
2023-02-10,196100,199900,185300,185700,72041,-0.04573484069886946
2023-02-13,185000,188500,181200,183900,58746,-0.009693053311793265
2023-02-14,184600,184600,178500,181500,51443,-0.013050570962479635
2023-02-15,181600,181900,171700,173000,97296,-0.04683195592286504
2023-02-16,173000,179600,172900,176100,67275,0.017919075144508634
2023-02-17,173000,177000,168500,174700,46230,-0.007950028392958552
2023-02-20,172200,180600,172100,176800,52089,0.01202060675443617
2023-02-21,176900,183000,174000,181100,56180,0.024321266968325705
2023-02-22,179500,189000,176000,181900,56676,0.004417448923246914
2023-02-23,184400,199000,183100,194800,136310,0.0709180868609125
2023-02-24,193400,194000,183800,184700,63789,-0.051848049281314146
2023-02-27,182100,184700,180400,184200,36550,-0.002707092582566295
2023-02-28,182400,183000,172500,176700,147033,-0.04071661237785018
2023-03-02,176500,179500,173300,175000,81478,-0.009620826259196358
2023-03-03,180200,184900,174200,176800,92939,0.010285714285714231
2023-03-06,179900,185200,173800,176600,82202,-0.0011312217194570096
2023-03-07,176700,177400,172300,173500,44230,-0.017553793884484747
2023-03-08,178500,191700,175500,188400,145770,0.085878962536023
2023-03-09,190800,205500,186700,188500,142150,0.0005307855626326408
2023-03-10,189500,189900,178600,185800,99948,-0.01432360742705574
2023-03-13,184100,184900,175000,177400,105981,-0.0452099031216362
2023-03-14,179700,179700,168800,169800,89962,-0.04284103720405863
2023-03-15,175400,185100,171500,180800,88620,0.06478209658421674
2023-03-16,182200,183700,176000,179900,46550,-0.004977876106194712
2023-03-17,181200,183000,175800,178900,47835,-0.005558643690939391
2023-03-20,178800,194400,178000,191700,112257,0.07154835103409729
2023-03-21,194000,203000,190600,201500,113296,0.05112154407929048
2023-03-22,203500,208500,199200,203500,90663,0.00992555831265518
2023-03-23,203000,203000,187000,190200,136339,-0.06535626535626538
2023-03-24,190200,191500,180500,183500,94270,-0.035226077812828605
2023-03-27,183100,189400,178800,183900,52124,0.0021798365122616126
2023-03-28,184000,187100,180800,187100,40584,0.017400761283306254
2023-03-29,187000,193000,183200,184700,57435,-0.01282736504543025
2023-03-30,182900,199500,182200,199400,106512,0.07958852192744992
2023-03-31,198200,209500,188800,195000,125396,-0.0220661985957874
2023-04-03,199100,213000,198200,213000,159178,0.0923076923076922
2023-04-04,213500,217000,204000,215000,88053,0.009389671361502261
2023-04-05,217500,221000,210500,213500,96747,-0.006976744186046546
2023-04-06,212000,214500,206000,209000,54967,-0.021077283372365363
2023-04-07,210500,213000,201000,212000,61996,0.014354066985645897
2023-04-10,212500,215500,205500,214000,52779,0.009433962264151052
2023-04-11,214500,216000,207000,210500,53847,-0.016355140186915862
2023-04-12,216500,231500,211500,227500,218020,0.08076009501187653
2023-04-13,230500,244500,229000,239000,146440,0.05054945054945059
2023-04-14,238000,240500,223000,224000,122145,-0.06276150627615062
2023-04-17,225500,232500,218000,226000,98277,0.008928571428571397
