Date,Open,High,Low,Close,Volume,Change
2023-01-02,13450,13900,13200,13250,42486,-0.01851851851851849
2023-01-03,13450,13600,12950,13600,58431,0.026415094339622636
2023-01-04,13350,14000,13250,13850,60287,0.018382352941176405
2023-01-05,14050,14050,13550,13700,40269,-0.010830324909747335
2023-01-06,13500,14250,13500,14050,41352,0.025547445255474477
2023-01-09,14200,14400,14150,14350,27873,0.021352313167259718
2023-01-10,14150,14650,14150,14400,34842,0.0034843205574912606
2023-01-11,14400,14650,14400,14550,17189,0.01041666666666674
2023-01-12,14650,14650,14350,14450,31213,-0.0068728522336769515
2023-01-13,14450,14500,14100,14450,36414,0.0
2023-01-16,14450,14600,14200,14450,39839,0.0
2023-01-17,14450,14550,14100,14150,29610,-0.02076124567474047
2023-01-18,14150,14200,13850,13950,41123,-0.014134275618374548
2023-01-19,13900,14050,13750,13950,23181,0.0
2023-01-20,13850,14150,13850,14150,20667,0.014336917562723928
2023-01-25,14250,14500,14200,14500,42090,0.02473498233215543
2023-01-26,14580,14780,14410,14760,54981,0.017931034482758568
2023-01-27,14750,14870,14640,14700,47611,-0.004065040650406471
2023-01-30,14700,14720,14400,14460,40951,-0.01632653061224487
2023-01-31,14460,14610,14210,14500,32180,0.0027662517289073207
2023-02-01,14440,14840,14440,14690,41704,0.013103448275862073
2023-02-02,14850,15040,14750,14980,61507,0.019741320626276426
2023-02-03,15040,15040,14750,14870,30613,-0.007343124165554049
2023-02-06,14770,15420,14670,15200,70697,0.02219233355749828
2023-02-07,15350,15910,15340,15850,114084,0.04276315789473695
2023-02-08,15990,15990,15620,15750,64470,-0.006309148264984188
2023-02-09,15740,15940,15670,15920,36481,0.0107936507936508
2023-02-10,15920,15990,15550,15720,47751,-0.012562814070351758
2023-02-13,15610,15670,15020,15330,42067,-0.024809160305343525
2023-02-14,15550,16010,15350,15720,95206,0.02544031311154593
2023-02-15,16080,16100,15630,15630,60502,-0.005725190839694694
2023-02-16,15650,16230,15500,16150,109232,0.033269353806781865
2023-02-17,15850,16050,15720,15740,46892,-0.025386996904024794
2023-02-20,15750,15990,15350,15860,45265,0.007623888182973326
2023-02-21,15800,16000,15800,15950,40893,0.005674653215636871
2023-02-22,15700,15870,15650,15730,34970,-0.01379310344827589
2023-02-23,15730,15760,15420,15530,45093,-0.012714558169103607
2023-02-24,15540,15690,15170,15170,41103,-0.023180940115904658
2023-02-27,15160,15170,14720,15070,32305,-0.0065919578114700395
2023-02-28,15060,16510,15010,16510,257764,0.09555408095554085
2023-03-02,16680,17170,16500,16720,241238,0.012719563900666309
2023-03-03,16740,17900,16510,17560,517904,0.05023923444976086
2023-03-06,18000,21000,17450,18810,1691563,0.07118451025056949
2023-03-07,18860,19950,18180,18880,935522,0.0037214247740564588
2023-03-08,18880,19400,18440,19040,300915,0.008474576271186418
2023-03-09,19310,19380,17950,18600,312195,-0.02310924369747902
2023-03-10,18050,18510,17650,17650,182225,-0.051075268817204256
2023-03-13,17400,17590,16920,17340,148027,-0.017563739376770582
2023-03-14,17250,17250,16000,16000,204592,-0.07727797001153403
2023-03-15,16500,17100,16310,16650,198181,0.04062499999999991
2023-03-16,16700,18300,16610,17790,343985,0.06846846846846844
2023-03-17,17960,18700,17810,18000,250129,0.01180438448566612
2023-03-20,17740,18460,17520,18200,139352,0.011111111111111072
2023-03-21,18210,18910,18210,18260,166179,0.003296703296703285
2023-03-22,18720,19120,18320,18920,279114,0.03614457831325302
2023-03-23,18920,20350,18430,18840,700503,-0.0042283298097252064
2023-03-24,19030,19790,18960,19300,275801,0.02441613588110414
2023-03-27,19800,19950,19310,19540,247500,0.012435233160621673
2023-03-28,20000,20150,19570,19760,266440,0.011258955987717423
2023-03-29,19850,21800,19770,21400,1188149,0.082995951417004
2023-03-30,21650,21850,20500,20800,467274,-0.028037383177570097
2023-03-31,20950,20950,19500,19510,387126,-0.06201923076923077
2023-04-03,19610,19750,18900,19580,272431,0.0035879036391595065
2023-04-04,19580,19590,18720,18790,278963,-0.04034729315628194
2023-04-05,19110,19450,18900,19430,267134,0.034060670569451945
2023-04-06,19290,20800,18730,20500,538259,0.05506948018528046
2023-04-07,21550,25350,21050,24050,5149335,0.173170731707317
2023-04-10,24900,25750,24050,24600,2265976,0.022869022869022926
2023-04-11,24850,25450,23300,24250,1029658,-0.014227642276422814
2023-04-12,24150,24750,23400,23450,586982,-0.03298969072164948
2023-04-13,23700,24700,22900,24300,773230,0.036247334754797356
2023-04-14,24500,24600,23600,23950,358738,-0.014403292181069949
2023-04-17,23700,23750,22700,23100,343467,-0.035490605427975
2023-04-18,23100,23150,22200,22400,367798,-0.030303030303030276
2023-04-19,22600,24850,22550,23850,1056990,0.0647321428571428
2023-04-20,24000,24900,22950,22950,684431,-0.037735849056603765
2023-04-21,23800,24800,23400,23650,855408,0.030501089324618702
2023-04-24,23800,23900,22300,22700,323370,-0.04016913319238902
2023-04-25,22600,22950,20300,20600,588421,-0.09251101321585908
2023-04-26,20300,20850,19750,19950,318884,-0.03155339805825241
2023-04-27,19840,20700,19550,20550,259976,0.03007518796992481
2023-04-28,21650,21650,19940,20000,258446,-0.02676399026763987
2023-05-02,19860,20600,19860,20150,173998,0.007500000000000062
2023-05-03,19900,20100,19770,19840,130018,-0.01538461538461533
2023-05-04,19820,19870,19050,19200,204597,-0.032258064516129004
2023-05-08,19300,19630,18850,19000,172198,-0.01041666666666663
2023-05-09,19030,19180,18280,18680,194754,-0.01684210526315788
2023-05-10,18680,18790,18060,18130,162982,-0.029443254817987152
2023-05-11,18250,18680,18060,18150,142669,0.0011031439602868787
2023-05-12,18150,18370,17800,18000,119284,-0.008264462809917328
2023-05-15,17810,18030,17400,17880,139130,-0.00666666666666671
2023-05-16,18000,18340,17560,17950,134668,0.0039149888143177325
2023-05-17,17820,18490,17750,18260,111364,0.017270194986072518
2023-05-18,18360,18700,18330,18550,101345,0.015881708652792925
2023-05-19,18650,19230,18100,18350,332036,-0.010781671159029615
2023-05-22,18400,18760,18290,18690,160904,0.018528610354223485
2023-05-23,18930,19100,18630,18850,151426,0.008560727661851342
2023-05-24,18780,19050,18490,18760,77178,-0.004774535809018543
2023-05-25,18800,19030,18270,18330,206040,-0.02292110874200426
2023-05-26,18450,18990,18340,18480,141146,0.008183306055646433
2023-05-30,18740,19500,18580,19500,233243,0.05519480519480524
2023-05-31,19680,19710,19030,19190,186679,-0.015897435897435863
2023-06-01,19130,19240,18870,19120,71747,-0.0036477331943720603
2023-06-02,19250,19380,18880,18990,144068,-0.0067991631799163565
2023-06-05,19160,19160,18920,19060,82798,0.0036861506055818616
2023-06-07,19120,19230,18910,19050,94833,-0.0005246589716684236
2023-06-08,18950,19000,18630,18680,111901,-0.01942257217847765
2023-06-09,18770,19360,18770,19110,154291,0.0230192719486082
