Date,Open,High,Low,Close,Volume,Change
2023-01-02,15250,18350,14650,16400,2642814,0.07540983606557372
2023-01-03,16100,16200,15350,15950,517718,-0.027439024390243927
2023-01-04,16050,17000,15950,16900,650574,0.059561128526645746
2023-01-05,16800,17250,16600,16950,252960,0.002958579881656709
2023-01-06,16950,16950,16150,16350,234163,-0.03539823008849563
2023-01-09,16400,16800,16350,16650,121978,0.0183486238532109
2023-01-10,16650,17400,16100,16800,283136,0.009009009009008917
2023-01-11,17050,17300,16650,17200,273635,0.023809523809523725
2023-01-12,17350,17400,17050,17400,166609,0.011627906976744207
2023-01-13,17400,17550,17150,17200,102990,-0.011494252873563204
2023-01-16,17200,17900,17200,17650,194705,0.026162790697674465
2023-01-17,17800,17800,17100,17100,165128,-0.031161473087818692
2023-01-18,16900,17400,16600,17150,198680,0.0029239766081872176
2023-01-19,17050,17700,17000,17650,172276,0.029154518950437414
2023-01-20,17700,18000,17600,17700,143945,0.0028328611898016387
2023-01-25,17850,18120,17620,18020,146266,0.01807909604519775
2023-01-26,18130,18590,17850,18130,197075,0.006104328523862446
2023-01-27,18140,18250,17300,18090,118949,-0.0022062879205736463
2023-01-30,18210,18600,18030,18090,109177,0.0
2023-01-31,18080,18590,17870,18500,160134,0.022664455500276404
2023-02-01,18570,18900,18360,18700,123580,0.0108108108108107
2023-02-02,18670,18960,18670,18770,80945,0.0037433155080213165
2023-02-03,18720,19410,18600,18890,147108,0.006393180607352056
2023-02-06,19070,19210,18550,18740,109805,-0.007940709370037102
2023-02-07,18740,19190,18680,18930,83947,0.010138740661686185
2023-02-08,19150,19340,19000,19240,111954,0.01637612255678822
2023-02-09,19120,19300,18840,19250,92893,0.0005197505197505059
2023-02-10,19120,19160,18550,18750,92062,-0.025974025974025983
2023-02-13,18650,18700,18170,18290,98435,-0.024533333333333296
2023-02-14,18300,19060,18300,18610,83287,0.01749589939857854
2023-02-15,18800,18900,17890,18190,125103,-0.022568511552928494
2023-02-16,18450,19100,18350,18860,143618,0.03683342495876851
2023-02-17,19100,19870,18620,18770,286543,-0.004772004241781591
2023-02-20,18770,19000,18600,18760,71862,-0.0005327650506127268
2023-02-21,18800,18950,18510,18880,98940,0.006396588486140775
2023-02-22,18530,18860,18320,18420,81159,-0.024364406779661008
2023-02-23,18570,18680,18240,18590,416009,0.009229098805646041
2023-02-24,18670,18810,18260,18350,60003,-0.012910166756320618
2023-02-27,18130,18250,17770,18050,81830,-0.016348773841961872
2023-02-28,18100,18260,17870,17980,73744,-0.0038781163434903343
2023-03-02,17980,18040,17650,17790,99434,-0.010567296996662923
2023-03-03,18040,18040,17700,17870,47104,0.0044969083754917705
2023-03-06,17870,17970,17720,17970,41543,0.005595970900951208
2023-03-07,18000,18000,17560,17900,78658,-0.0038953811908736258
2023-03-08,17890,17890,17510,17630,56684,-0.01508379888268152
2023-03-09,17650,17680,17190,17380,105290,-0.01418037436188313
2023-03-10,17060,17350,16860,17180,85737,-0.011507479861910253
2023-03-13,17180,17180,16680,17070,62654,-0.006402793946449381
2023-03-14,17000,17000,16550,16780,55544,-0.01698886936145283
2023-03-15,16840,17000,16540,16660,67157,-0.007151370679380209
2023-03-16,16530,16690,16020,16500,62280,-0.009603841536614643
2023-03-17,16670,17200,16560,17200,66022,0.042424242424242475
2023-03-20,17200,17290,16860,17090,44231,-0.006395348837209269
2023-03-21,17390,17650,17160,17170,73690,0.004681100058513854
2023-03-22,17170,17490,17170,17390,31737,0.012813046010483387
2023-03-23,17430,17430,16930,17070,54119,-0.01840138010350778
2023-03-24,17150,17300,16990,17180,46449,0.006444053895723556
2023-03-27,17180,17340,16670,16760,55714,-0.024447031431897526
2023-03-28,16660,16990,16660,16890,32468,0.007756563245823411
2023-03-29,16950,16950,16670,16890,37106,0.0
2023-03-30,16910,17020,16670,16930,52063,0.002368265245707546
2023-03-31,16950,16990,16610,16980,73784,0.002953337271116352
2023-04-03,17020,17020,16780,16880,24088,-0.005889281507656108
2023-04-04,16880,17150,16800,17150,63705,0.015995260663507205
2023-04-05,17150,17240,16970,17120,51063,-0.001749271137026276
2023-04-06,17000,17110,16680,16750,56960,-0.02161214953271029
2023-04-07,16750,16870,16040,16090,176324,-0.03940298507462692
2023-04-10,16090,16090,15480,15550,159396,-0.033561218147918015
2023-04-11,15500,15800,15390,15690,70575,0.009003215434083556
2023-04-12,15750,15990,15560,15990,51254,0.019120458891013437
2023-04-13,15980,16380,15860,16290,68520,0.018761726078799335
2023-04-14,16330,16670,16330,16540,84184,0.015346838551258513
2023-04-17,16500,16640,16340,16490,61483,-0.0030229746070132846
2023-04-18,16350,16440,16000,16110,80497,-0.02304426925409342
2023-04-19,16110,16170,15900,16150,80865,0.0024829298572315306
2023-04-20,16100,16100,15660,15800,66531,-0.021671826625387025
2023-04-21,15700,15830,15510,15610,51337,-0.012025316455696156
2023-04-24,15600,15600,15250,15320,55226,-0.018577834721332454
2023-04-25,15250,15420,15050,15070,51841,-0.01631853785900783
2023-04-26,15050,15390,14970,15050,55051,-0.0013271400132713884
2023-04-27,15050,15100,14860,15100,45702,0.0033222591362125353
2023-04-28,15270,15460,15150,15210,51558,0.007284768211920589
2023-05-02,15150,15510,15100,15450,32942,0.015779092702169706
2023-05-03,15350,15700,15300,15400,42755,-0.003236245954692518
2023-05-04,15400,15670,15240,15660,40839,0.016883116883116944
2023-05-08,15700,15840,15480,15800,50869,0.008939974457215838
2023-05-09,15840,15910,15610,15670,43466,-0.008227848101265867
2023-05-10,15770,15890,15600,15610,29015,-0.0038289725590300305
2023-05-11,15770,15800,15520,15520,22292,-0.005765534913516945
2023-05-12,15490,15520,14920,15000,64274,-0.03350515463917525
2023-05-15,15010,15200,14640,15040,46554,0.002666666666666595
2023-05-16,15040,15200,15000,15000,21441,-0.0026595744680850686
2023-05-17,14900,15320,14900,15220,28281,0.014666666666666606
2023-05-18,15220,15400,15110,15200,19142,-0.0013140604467805073
2023-05-19,15810,16020,15630,15770,105429,0.03750000000000009
2023-05-22,15840,15890,15550,15670,43757,-0.006341154090044432
2023-05-23,15600,15750,15540,15560,37883,-0.007019783024888371
2023-05-24,15560,15560,15320,15380,38833,-0.011568123393316143
2023-05-25,15480,15500,15150,15150,41040,-0.014954486345903795
2023-05-26,15160,15200,14900,15100,65129,-0.0033003300330033403
2023-05-30,15100,15130,14910,15030,36902,-0.004635761589403931
2023-05-31,14940,15040,14850,14950,92891,-0.005322687957418526
2023-06-01,14950,14950,14760,14760,67715,-0.012709030100334417
2023-06-02,14800,14940,14630,14720,47994,-0.0027100271002710175
2023-06-05,14830,14840,14720,14750,32522,0.0020380434782609758
2023-06-07,14810,14990,14780,14780,47816,0.0020338983050847137
2023-06-08,14750,14750,14460,14470,88452,-0.02097428958051417
2023-06-09,14470,14580,14330,14390,101145,-0.005528680027643396
