Date,Open,High,Low,Close,Volume,Change
2023-01-02,3000,3010,2855,2855,177514,-0.04355108877721947
2023-01-03,2840,2965,2840,2965,112659,0.038528896672504365
2023-01-04,2965,3000,2950,2975,49017,0.003372681281618828
2023-01-05,2980,3035,2950,3000,71558,0.008403361344537785
2023-01-06,2995,3085,2990,3000,149427,0.0
2023-01-09,3030,3055,3005,3045,72033,0.014999999999999902
2023-01-10,3045,3110,3015,3105,121351,0.019704433497536922
2023-01-11,3105,3140,3075,3125,76991,0.006441223832528209
2023-01-12,3100,3130,3095,3110,48344,-0.0048000000000000265
2023-01-13,3110,3135,3095,3110,52577,0.0
2023-01-16,3090,3145,3080,3110,109463,0.0
2023-01-17,3085,3120,3065,3080,60253,-0.009646302250803873
2023-01-18,3110,3110,3035,3045,72939,-0.011363636363636354
2023-01-19,3045,3075,3035,3075,57789,0.009852216748768461
2023-01-20,3030,3130,3030,3110,94609,0.011382113821138296
2023-01-25,3130,3155,3115,3120,86766,0.003215434083601254
2023-01-26,3120,3145,3075,3115,127683,-0.0016025641025640969
2023-01-27,3120,3140,3090,3105,89982,-0.0032102728731941976
2023-01-30,3135,3135,3085,3100,70644,-0.0016103059581320522
2023-01-31,3090,3135,3065,3075,77396,-0.008064516129032251
2023-02-01,3085,3095,3055,3055,77856,-0.006504065040650375
2023-02-02,3095,3100,3055,3075,83482,0.00654664484451728
2023-02-03,3075,3085,3050,3070,85354,-0.001626016260162566
2023-02-06,3070,3070,3025,3060,94571,-0.0032573289902280145
2023-02-07,3060,3080,3030,3035,87618,-0.008169934640522847
2023-02-08,3050,3090,3040,3080,83899,0.014827018121911006
2023-02-09,3080,3090,3060,3075,66241,-0.0016233766233766378
2023-02-10,3085,3085,3050,3060,30018,-0.004878048780487809
2023-02-13,3045,3070,3040,3050,57159,-0.0032679738562091387
2023-02-14,3080,3080,3035,3045,66126,-0.0016393442622950616
2023-02-15,3035,3050,2990,2995,189462,-0.016420361247947435
2023-02-16,2995,3030,2985,2995,105009,0.0
2023-02-17,2985,3030,2985,3010,62285,0.005008347245408995
2023-02-20,2995,3015,2980,3015,198067,0.0016611295681063787
2023-02-21,3015,3040,3000,3000,79126,-0.00497512437810943
2023-02-22,3000,3020,3000,3020,68445,0.006666666666666599
2023-02-23,3020,3020,2995,3020,34125,0.0
2023-02-24,3020,3030,2985,2995,95789,-0.008278145695364225
2023-02-27,3010,3015,2980,3015,66624,0.006677796327211993
2023-02-28,3015,3025,2980,2990,129874,-0.008291873963515717
2023-03-02,2985,3005,2985,2990,58565,0.0
2023-03-03,3000,3005,2975,2975,92907,-0.0050167224080267525
2023-03-06,2975,3000,2970,2990,91100,0.005042016806722671
2023-03-07,2970,2990,2970,2975,83391,-0.0050167224080267525
2023-03-08,2960,2985,2960,2965,53722,-0.003361344537815114
2023-03-09,2965,2995,2945,2955,102735,-0.003372681281618939
2023-03-10,2955,2960,2925,2945,76988,-0.0033840947546531774
2023-03-13,2905,2945,2865,2900,153531,-0.015280135823429575
2023-03-14,2900,2900,2825,2830,194565,-0.024137931034482807
2023-03-15,2835,2855,2820,2835,129880,0.0017667844522968323
2023-03-16,2825,2825,2790,2805,132418,-0.010582010582010581
2023-03-17,2810,2845,2800,2800,101468,-0.0017825311942959443
2023-03-20,2800,2815,2780,2785,127071,-0.005357142857142838
2023-03-21,2805,2810,2785,2800,127859,0.0053859964093356805
2023-03-22,2800,2810,2785,2800,138298,0.0
2023-03-23,2800,2810,2770,2810,141322,0.0035714285714285587
2023-03-24,2810,2815,2790,2810,117088,0.0
2023-03-27,2805,2805,2770,2775,91040,-0.01245551601423489
2023-03-28,2790,2805,2760,2760,176371,-0.00540540540540535
2023-03-29,2765,2810,2760,2810,93757,0.018115942028985588
2023-03-30,2810,2820,2800,2815,137357,0.001779359430605032
2023-03-31,2815,2815,2800,2810,149792,-0.001776198934280604
2023-04-03,2815,2835,2810,2815,129555,0.001779359430605032
2023-04-04,2815,2840,2815,2825,109652,0.003552397868561208
2023-04-05,2835,2865,2825,2860,133134,0.012389380530973382
2023-04-06,2860,2865,2820,2820,130678,-0.013986013986013957
2023-04-07,2825,2860,2810,2820,178113,0.0
2023-04-10,2820,2835,2805,2820,102097,0.0
2023-04-11,2830,2830,2800,2810,288757,-0.0035460992907800915
2023-04-12,2825,2875,2815,2840,224114,0.01067615658362997
2023-04-13,2840,2880,2830,2870,148678,0.010563380281690238
2023-04-14,2875,2955,2875,2940,165353,0.024390243902439046
2023-04-17,2940,2960,2915,2940,109887,0.0
2023-04-18,2960,2960,2915,2945,113341,0.001700680272108901
2023-04-19,2935,3005,2935,2985,202783,0.013582342954159499
2023-04-20,2985,3005,2955,2995,154399,0.003350083752093891
2023-04-21,2985,2990,2940,2980,111900,-0.005008347245408995
2023-04-24,2980,2990,2950,2955,98741,-0.008389261744966459
2023-04-25,2950,2970,2905,2925,135766,-0.010152284263959421
