Date,Open,High,Low,Close,Volume,Change
2023-01-02,40200,40800,39900,40200,3714,0.004999999999999893
2023-01-03,40200,40200,39000,40000,4765,-0.00497512437810943
2023-01-04,40000,40000,39250,39800,3233,-0.0050000000000000044
2023-01-05,40000,40150,39400,39800,2105,0.0
2023-01-06,39800,40000,39700,39950,5830,0.0037688442211054607
2023-01-09,40150,42000,40150,41500,14989,0.038798498122653235
2023-01-10,41600,41700,40500,41500,6620,0.0
2023-01-11,41500,42950,41200,42550,8657,0.025301204819277112
2023-01-12,42600,43200,42300,42600,7100,0.001175088131609936
2023-01-13,42650,42850,40400,42000,5014,-0.014084507042253502
2023-01-16,42000,42000,41500,41700,3098,-0.0071428571428571175
2023-01-17,41800,42000,41200,41850,3950,0.003597122302158251
2023-01-18,41800,41800,41350,41650,1590,-0.004778972520907976
2023-01-19,41650,41650,41000,41150,2158,-0.01200480192076836
2023-01-20,41300,41300,40700,41200,2210,0.0012150668286756705
2023-01-25,41200,41800,40800,41150,5062,-0.0012135922330097637
2023-01-26,40700,41300,40700,41150,5332,0.0
2023-01-27,41300,41300,40300,40700,12320,-0.010935601458080146
2023-01-30,40800,41250,40250,40600,4379,-0.002457002457002422
2023-01-31,40600,40700,40000,40600,8009,0.0
2023-02-01,40650,40650,40050,40300,4591,-0.007389162561576401
2023-02-02,40300,40300,39750,39800,14975,-0.012406947890818865
2023-02-03,39950,40150,39800,40000,6783,0.005025125628140614
2023-02-06,40500,40500,39700,40000,4613,0.0
2023-02-07,40000,40000,39650,39950,5661,-0.0012499999999999734
2023-02-08,39950,39950,39400,39800,7761,-0.003754693366708417
2023-02-09,39800,39900,39500,39750,4399,-0.0012562814070351536
2023-02-10,39750,40050,39350,39900,6705,0.0037735849056603765
2023-02-13,40000,40000,39100,39200,15031,-0.01754385964912286
2023-02-14,39400,39550,33350,39150,7204,-0.0012755102040816757
2023-02-15,39500,39500,38200,38900,3986,-0.0063856960408684715
2023-02-16,40000,40550,39050,39600,9295,0.01799485861182526
2023-02-17,39750,39750,38900,39350,5428,-0.0063131313131312705
2023-02-20,39450,40000,39300,39800,7698,0.011435832274459878
2023-02-21,40000,40200,39750,40000,10373,0.005025125628140614
2023-02-22,40300,42250,40300,40900,19916,0.022499999999999964
2023-02-23,41650,41650,40250,40500,6680,-0.009779951100244544
2023-02-24,40500,40500,39800,39950,6973,-0.013580246913580285
2023-02-27,39950,39950,39300,39900,6882,-0.0012515644555695093
2023-02-28,40500,40550,39550,39850,8806,-0.0012531328320801727
2023-03-02,39850,40200,39550,40000,8623,0.0037641154328733606
2023-03-03,40050,40200,39250,39800,10081,-0.0050000000000000044
2023-03-06,39600,39900,39250,39850,12812,0.0012562814070351536
2023-03-07,39850,40100,39700,40100,12453,0.006273525721455453
2023-03-08,40000,40150,39700,39950,7884,-0.0037406483790524137
2023-03-09,40000,40100,39550,39700,6998,-0.006257822277847325
2023-03-10,39500,39800,39300,39550,7834,-0.0037783375314861534
2023-03-13,39500,39500,38850,39100,7993,-0.011378002528445008
2023-03-14,40000,40500,39250,39500,13672,0.010230179028132946
2023-03-15,39600,40500,39600,39900,23153,0.010126582278481067
2023-03-16,40000,40150,39600,39950,9537,0.0012531328320801727
2023-03-17,39750,40000,39700,39900,6657,-0.0012515644555695093
2023-03-20,40000,40000,39500,39950,8185,0.0012531328320801727
2023-03-21,40000,40350,39750,39900,5282,-0.0012515644555695093
2023-03-22,39900,40150,39600,39900,10781,0.0
2023-03-23,40050,40400,39600,40050,21319,0.003759398496240518
2023-03-24,40200,40400,39950,40300,10949,0.006242197253433224
2023-03-27,40300,40300,39900,40000,9282,-0.007444168734491274
2023-03-28,40050,41700,39950,41300,14839,0.03249999999999997
2023-03-29,41300,41400,40800,41050,8412,-0.006053268765133124
2023-03-30,41500,45100,41400,44300,30070,0.0791717417783191
2023-03-31,44350,44400,42400,43000,20077,-0.02934537246049662
2023-04-03,43250,44900,43050,44350,18831,0.0313953488372094
2023-04-04,44350,49200,44350,48200,43703,0.08680947012401363
2023-04-05,48900,51200,47550,50800,41095,0.053941908713692976
2023-04-06,50900,52000,48850,51000,32585,0.003937007874015741
2023-04-07,51200,51200,50000,50900,17714,-0.0019607843137254832
2023-04-10,51400,56500,50200,55000,56588,0.08055009823182702
2023-04-11,55900,60100,55200,59000,76116,0.07272727272727275
2023-04-12,61300,63000,60200,61400,82750,0.04067796610169494
2023-04-13,62700,63100,56500,59500,60852,-0.030944625407166138
2023-04-14,61200,61500,55100,56200,67844,-0.055462184873949605
2023-04-17,58000,59300,56000,56800,53267,0.01067615658362997
2023-04-18,58100,59700,56500,58000,45293,0.021126760563380254
2023-04-19,59200,62400,58500,60700,79103,0.04655172413793096
2023-04-20,61000,62000,59500,59900,43009,-0.01317957166392092
2023-04-21,59800,60300,56900,58100,47417,-0.03005008347245408
2023-04-24,56900,57700,53300,55200,50395,-0.04991394148020656
2023-04-25,55400,56700,51200,52400,48501,-0.050724637681159424
2023-04-26,52000,55500,50300,53000,20874,0.011450381679389388
2023-04-27,53400,54100,51500,54100,12020,0.020754716981132182
2023-04-28,53200,54200,50600,51400,24877,-0.049907578558225474
2023-05-02,51500,52200,51000,51600,15531,0.0038910505836575737
2023-05-03,51200,52500,50900,52000,14604,0.007751937984496138
2023-05-04,52000,52500,51000,52200,11225,0.0038461538461538325
2023-05-08,52700,52700,50800,51000,20890,-0.02298850574712641
2023-05-09,51300,51400,49500,50000,22797,-0.019607843137254943
2023-05-10,50100,53200,49500,51600,17265,0.03200000000000003
2023-05-11,52400,54100,51700,53200,18282,0.03100775193798455
2023-05-12,53300,55400,53300,54700,16688,0.02819548872180455
2023-05-15,54600,54600,51800,52300,21449,-0.04387568555758681
2023-05-16,52400,53500,51500,52100,11102,-0.003824091778202643
2023-05-17,52000,52500,51300,51800,8663,-0.0057581573896353655
2023-05-18,52000,52700,51800,52300,4244,0.009652509652509744
2023-05-19,52600,52700,51300,51700,7947,-0.01147227533460804
2023-05-22,52000,52400,51500,52200,8084,0.009671179883945946
2023-05-23,52900,54100,52800,53700,12357,0.028735632183908066
2023-05-24,53700,53700,52200,53000,4385,-0.013035381750465591
2023-05-25,53000,54200,53000,53900,8932,0.016981132075471805
2023-05-26,53900,55200,53900,54500,13553,0.011131725417439675
2023-05-30,54500,55100,54000,54600,12044,0.0018348623853210455
2023-05-31,53300,54600,53300,53500,9383,-0.020146520146520186
2023-06-01,53600,54300,53200,53800,8920,0.005607476635514086
2023-06-02,53300,54400,53300,53700,7709,-0.0018587360594795044
2023-06-05,53700,54300,53000,54000,10203,0.005586592178770999
2023-06-07,55500,60000,55500,57400,59384,0.06296296296296289
2023-06-08,58000,60000,57600,59300,66674,0.03310104529616731
2023-06-09,59600,60000,57700,58500,42446,-0.013490725126475533
