Date,Open,High,Low,Close,Volume,Change
2023-01-02,4675,4775,4550,4615,325905,-0.00965665236051505
2023-01-03,4585,4590,4355,4465,449057,-0.03250270855904658
2023-01-04,4405,4685,4405,4580,457167,0.025755879059350395
2023-01-05,4605,4750,4595,4720,428745,0.03056768558951961
2023-01-06,4730,4735,4575,4575,261973,-0.03072033898305082
2023-01-09,4580,4675,4570,4570,331754,-0.0010928961748634114
2023-01-10,4570,4595,4410,4435,567712,-0.029540481400437635
2023-01-11,4450,4475,4345,4450,519645,0.0033821871476888976
2023-01-12,4465,4575,4430,4510,263651,0.01348314606741563
2023-01-13,4505,4555,4450,4465,217827,-0.009977827050997812
2023-01-16,4470,4565,4435,4490,318359,0.005599104143336975
2023-01-17,4525,4730,4515,4700,479313,0.04677060133630295
2023-01-18,4700,4700,4555,4565,243761,-0.028723404255319163
2023-01-19,4520,4670,4515,4585,360464,0.004381161007666945
2023-01-20,4560,4650,4495,4510,269972,-0.016357688113413316
2023-01-25,4555,4565,4460,4515,184010,0.0011086474501109667
2023-01-26,4545,4545,4460,4500,278667,-0.0033222591362126463
2023-01-27,4550,4620,4500,4610,297795,0.02444444444444449
2023-01-30,4630,4630,4255,4300,1257548,-0.06724511930585686
2023-01-31,4310,4340,4270,4300,383991,0.0
2023-02-01,4300,4320,4280,4290,357053,-0.0023255813953488857
2023-02-02,4310,4320,4070,4120,1293046,-0.03962703962703962
2023-02-03,4170,4170,4080,4110,386305,-0.0024271844660194164
2023-02-06,4110,4130,4060,4130,163786,0.0048661800486617945
2023-02-07,4120,4280,4120,4205,766138,0.018159806295399594
2023-02-08,4220,4430,4210,4375,1087445,0.04042806183115344
2023-02-09,4400,4400,4275,4275,313798,-0.02285714285714291
2023-02-10,4300,4300,4155,4230,378744,-0.010526315789473717
2023-02-13,4230,4265,4130,4265,264062,0.008274231678486954
2023-02-14,4270,4270,4190,4225,232319,-0.009378663540445475
2023-02-15,4225,4225,4145,4170,296847,-0.013017751479289963
2023-02-16,4205,4210,4135,4210,385166,0.00959232613908867
2023-02-17,4210,4225,4140,4165,228463,-0.0106888361045131
2023-02-20,4175,4175,4090,4150,297608,-0.0036014405762304635
2023-02-21,4125,4230,4105,4200,212617,0.012048192771084265
2023-02-22,4175,4270,4135,4175,338803,-0.005952380952380931
2023-02-23,4175,4675,4175,4610,2261681,0.10419161676646715
2023-02-24,4620,4850,4620,4770,1168805,0.03470715835141003
2023-02-27,4800,5050,4775,5020,1862496,0.052410901467505155
2023-02-28,5020,5030,4925,4950,596537,-0.013944223107569709
2023-03-02,4935,5020,4800,4910,616336,-0.008080808080808133
2023-03-03,4870,4950,4670,4700,669646,-0.04276985743380857
2023-03-06,4740,4825,4670,4735,461712,0.007446808510638281
2023-03-07,4705,4845,4595,4800,510184,0.01372756071805692
2023-03-08,4755,4955,4755,4945,657567,0.030208333333333393
2023-03-09,4960,5280,4940,5150,1617414,0.04145601617795758
2023-03-10,5160,5180,4980,5050,721657,-0.01941747572815533
2023-03-13,4970,5010,4780,4925,480276,-0.024752475247524774
2023-03-14,4790,4870,4550,4580,1099496,-0.07005076142131983
2023-03-15,4595,4710,4525,4650,548518,0.015283842794759916
2023-03-16,4560,4565,4385,4460,663731,-0.04086021505376347
2023-03-17,4505,4505,4260,4360,1025034,-0.022421524663677084
2023-03-20,4360,4385,4250,4300,461853,-0.013761467889908285
2023-03-21,4320,4425,4285,4415,452806,0.02674418604651163
2023-03-22,4450,4525,4415,4450,299333,0.007927519818799578
2023-03-23,4450,4495,4370,4440,438643,-0.0022471910112359383
2023-03-24,4385,4415,4260,4270,578066,-0.03828828828828834
2023-03-27,4300,4300,4190,4255,230880,-0.003512880562060894
2023-03-28,4260,4295,4245,4295,164394,0.009400705052879044
2023-03-29,4295,4330,4260,4310,175734,0.0034924330616996624
2023-03-30,4315,4345,4275,4330,221481,0.004640371229698292
2023-03-31,4330,4395,4230,4240,441929,-0.020785219399538146
2023-04-03,4300,4300,4250,4250,179429,0.002358490566037652
2023-04-04,4250,4275,4200,4240,361565,-0.0023529411764705577
2023-04-05,4240,4275,4205,4215,243665,-0.005896226415094352
2023-04-06,4260,4260,4145,4145,358214,-0.016607354685646447
2023-04-07,4195,4195,4125,4145,277096,0.0
2023-04-10,4145,4175,4120,4160,182000,0.003618817852834688
2023-04-11,4150,4230,4120,4225,191084,0.015625
2023-04-12,4215,4310,4205,4280,246158,0.013017751479289963
2023-04-13,4260,4375,4235,4360,280500,0.01869158878504673
2023-04-14,4320,4390,4320,4350,266549,-0.002293577981651418
2023-04-17,4330,4430,4300,4430,365829,0.01839080459770126
2023-04-18,4430,4430,4340,4400,361038,-0.006772009029345383
2023-04-19,4385,4505,4385,4445,328347,0.010227272727272751
2023-04-20,4430,4560,4415,4550,375492,0.023622047244094446
2023-04-21,4560,4615,4430,4550,280254,0.0
2023-04-24,4535,4535,4415,4420,189107,-0.02857142857142858
2023-04-25,4400,4620,4375,4555,702055,0.030542986425339258
2023-04-26,4535,4535,4405,4425,322792,-0.028540065861690445
2023-04-27,4425,4495,4325,4425,264298,0.0
2023-04-28,4440,4580,4440,4540,321661,0.025988700564971712
2023-05-02,4580,4585,4425,4460,259138,-0.017621145374449365
2023-05-03,4505,4505,4395,4405,199153,-0.012331838565022402
2023-05-04,4355,4435,4340,4340,193027,-0.014755959137343955
2023-05-08,4340,4455,4335,4400,222638,0.01382488479262678
2023-05-09,4405,4615,4405,4595,887025,0.04431818181818192
2023-05-10,4665,4900,4635,4890,1524105,0.06420021762785644
2023-05-11,4865,4970,4810,4850,687340,-0.008179959100204526
2023-05-12,4840,4930,4675,4760,852586,-0.01855670103092788
2023-05-15,4710,4710,4315,4380,1473173,-0.0798319327731093
2023-05-16,4480,4480,4290,4310,443838,-0.01598173515981738
2023-05-17,4315,4395,4275,4380,232769,0.016241299303944245
2023-05-18,4350,4400,4295,4300,383910,-0.0182648401826484
2023-05-19,4300,4310,4150,4205,929300,-0.02209302325581397
2023-05-22,4195,4290,4190,4290,226157,0.02021403091557672
2023-05-23,4285,4370,4285,4335,283830,0.010489510489510412
2023-05-24,4335,4430,4315,4365,232315,0.006920415224913601
2023-05-25,4365,4380,4255,4275,295076,-0.020618556701030966
2023-05-26,4275,4275,4200,4220,270296,-0.012865497076023358
2023-05-30,4255,4280,4170,4220,348167,0.0
2023-05-31,4220,4365,4200,4365,1195606,0.034360189573459765
2023-06-01,4355,4355,4220,4225,361975,-0.032073310423825885
2023-06-02,4230,4300,4230,4255,146040,0.007100591715976323
2023-06-05,4275,4300,4195,4210,488626,-0.010575793184488869
