Date,Open,High,Low,Close,Volume,Change
2023-01-02,6170,6170,5940,5980,533005,-0.016447368421052655
2023-01-03,5960,6090,5870,6030,802520,0.008361204013378032
2023-01-04,6000,6190,5960,6190,513432,0.026533996683250516
2023-01-05,6140,6520,6140,6470,1620409,0.04523424878836835
2023-01-06,6410,6590,6410,6580,854518,0.01700154559505407
2023-01-09,6550,6680,6540,6650,711951,0.010638297872340496
2023-01-10,6650,6700,6590,6650,726599,0.0
2023-01-11,6670,6700,6610,6630,598004,-0.003007518796992459
2023-01-12,6640,6750,6640,6710,1088912,0.012066365007541435
2023-01-13,6750,6930,6720,6900,1162622,0.028315946348733245
2023-01-16,6900,6940,6830,6920,679063,0.0028985507246377384
2023-01-17,6920,6970,6810,6810,880725,-0.01589595375722541
2023-01-18,6850,6900,6770,6880,688791,0.010279001468428861
2023-01-19,6810,6910,6760,6910,579544,0.0043604651162789665
2023-01-20,6860,6920,6820,6840,487784,-0.01013024602026047
2023-01-25,6900,6970,6850,6870,623234,0.004385964912280604
2023-01-26,6850,6940,6780,6940,1050520,0.010189228529839944
2023-01-27,6890,7070,6820,7050,968248,0.015850144092218965
2023-01-30,6990,7010,6880,6880,908875,-0.024113475177305
2023-01-31,6900,6910,6720,6810,993035,-0.01017441860465118
2023-02-01,6780,6970,6770,6970,904108,0.023494860499265746
2023-02-02,7000,7140,6940,6950,959866,-0.0028694404591105283
2023-02-03,6900,7000,6820,6950,738467,0.0
2023-02-06,6950,6950,6740,6740,927818,-0.030215827338129442
2023-02-07,6700,6750,6640,6680,851540,-0.008902077151335286
2023-02-08,6700,7140,6660,7120,1691944,0.06586826347305386
2023-02-09,7020,7120,7000,7040,935120,-0.011235955056179803
2023-02-10,6990,7170,6930,7110,1056515,0.009943181818181879
2023-02-13,7120,7220,7060,7130,1158771,0.002812939521800173
2023-02-14,7190,7230,7110,7120,781700,-0.0014025245441795509
2023-02-15,7120,7130,6950,6960,907794,-0.022471910112359605
2023-02-16,7020,7390,7010,7380,1756149,0.06034482758620685
2023-02-17,7330,7330,7160,7170,943347,-0.028455284552845517
2023-02-20,7220,7240,7130,7200,496628,0.004184100418409997
2023-02-21,7200,7330,7140,7260,833336,0.008333333333333304
2023-02-22,7170,7180,7060,7070,1059681,-0.026170798898071612
2023-02-23,7040,7170,7040,7070,699928,0.0
2023-02-24,7110,7190,7080,7140,655548,0.00990099009900991
2023-02-27,7100,7110,6920,6950,651778,-0.026610644257703098
2023-02-28,6980,7200,6970,7150,1211591,0.02877697841726623
2023-03-02,7100,7210,7040,7070,752969,-0.01118881118881121
2023-03-03,7070,7080,6920,6920,552045,-0.021216407355021172
2023-03-06,6970,7240,6870,7180,1303339,0.037572254335260125
2023-03-07,7190,7220,6940,6940,742207,-0.03342618384401119
2023-03-08,6900,6920,6790,6830,935666,-0.015850144092218965
2023-03-09,6880,6940,6790,6840,850046,0.0014641288433381305
2023-03-10,6790,6790,6620,6720,886784,-0.01754385964912286
2023-03-13,6720,6780,6630,6760,579801,0.005952380952380931
2023-03-14,6680,6690,6430,6430,977155,-0.04881656804733725
2023-03-15,6520,6560,6390,6430,792400,0.0
2023-03-16,6350,6430,6330,6390,627099,-0.0062208398133748455
2023-03-17,6460,6510,6390,6450,1660918,0.009389671361502261
2023-03-20,6500,6620,6450,6460,501397,0.0015503875968991832
