Date,Open,High,Low,Close,Volume,Change
2023-01-02,34900,34900,32950,33800,35950,-0.02170767004341534
2023-01-03,33500,34400,32500,33550,59647,-0.007396449704141994
2023-01-04,33050,33550,33000,33150,27250,-0.011922503725782407
2023-01-05,33150,33800,32550,32700,32208,-0.013574660633484115
2023-01-06,32550,32900,32150,32350,41555,-0.010703363914373099
2023-01-09,32500,32950,32200,32400,43886,0.0015455950540959051
2023-01-10,32400,32700,32200,32350,30694,-0.0015432098765432167
2023-01-11,32600,32650,31650,31950,74807,-0.012364760432766575
2023-01-12,32100,32650,31800,32550,34762,0.018779342723004744
2023-01-13,32550,32650,32050,32200,30696,-0.010752688172043001
2023-01-16,32250,32600,31900,32050,49101,-0.004658385093167738
2023-01-17,32000,32000,30550,31150,106357,-0.02808112324492984
2023-01-18,31000,31150,30650,30700,38412,-0.014446227929374
2023-01-19,30400,30900,30350,30850,26823,0.004885993485342022
2023-01-20,30850,31250,30600,31200,34683,0.011345218800648205
2023-01-25,31200,31500,31100,31450,29305,0.008012820512820484
2023-01-26,31450,31700,31200,31550,32456,0.0031796502384737746
2023-01-27,31800,31800,31450,31500,37820,-0.0015847860538826808
2023-01-30,31750,31750,30900,30950,46705,-0.01746031746031751
2023-01-31,30950,36250,30750,32000,1365681,0.03392568659127626
2023-02-01,32000,33350,31450,33050,177629,0.03281249999999991
2023-02-02,33050,33350,32250,33200,104840,0.004538577912254205
2023-02-03,33050,33600,32800,33600,75490,0.012048192771084265
2023-02-06,33350,34900,33300,34750,159848,0.034226190476190466
2023-02-07,34800,41400,34800,40050,793890,0.15251798561151086
2023-02-08,39450,43200,39350,40200,793898,0.0037453183520599342
2023-02-09,40000,41250,37700,39600,400611,-0.014925373134328401
2023-02-10,39550,41000,37350,38500,196513,-0.02777777777777779
2023-02-13,37800,37950,36500,37650,299110,-0.02207792207792203
2023-02-14,38050,38650,36950,38450,158194,0.021248339973439556
2023-02-15,38950,40000,38500,38800,243752,0.00910273081924573
2023-02-16,39200,40650,38300,40400,219400,0.04123711340206193
2023-02-17,39950,40700,39350,40450,106140,0.0012376237623761277
2023-02-20,43800,47600,42200,42750,1011017,0.056860321384425205
2023-02-21,44100,48500,43500,46500,1152476,0.08771929824561409
2023-02-22,43700,44450,40750,41500,650417,-0.10752688172043012
2023-02-23,41050,41750,39600,41500,298364,0.0
2023-02-24,43100,44600,42700,42700,420792,0.028915662650602414
2023-02-27,42700,44250,41250,44150,207006,0.033957845433255196
2023-02-28,44400,44400,42700,43750,145076,-0.009060022650056676
2023-03-02,43500,44050,42350,42350,120634,-0.03200000000000003
2023-03-03,42700,42700,41050,41500,135092,-0.02007083825265643
2023-03-06,41700,44550,41250,43450,260448,0.04698795180722892
2023-03-07,43500,45550,42850,44150,155426,0.016110471806674243
2023-03-08,44100,46500,43400,43900,226279,-0.005662514156285381
2023-03-09,44400,45600,43900,44350,106571,0.010250569476081939
2023-03-10,43450,43800,41050,41150,170990,-0.07215332581736189
2023-03-13,39800,40750,37900,38950,195982,-0.053462940461725394
2023-03-14,38500,38800,36050,36050,224598,-0.0744544287548139
2023-03-15,37950,40750,37600,40000,289933,0.10957004160887651
2023-03-16,39550,41800,38250,40400,147345,0.010000000000000009
2023-03-17,40700,42000,39450,40050,98525,-0.008663366336633671
2023-03-20,41450,41900,40450,40500,186849,0.011235955056179803
2023-03-21,41150,42800,40400,42750,183782,0.05555555555555558
2023-03-22,42750,42750,42100,42300,54577,-0.010526315789473717
2023-03-23,41950,42250,38900,40100,250350,-0.05200945626477538
2023-03-24,40350,40600,39000,39300,84778,-0.01995012468827928
2023-03-27,39300,39650,38200,38450,55663,-0.021628498727735423
2023-03-28,38500,40050,38250,38850,81693,0.01040312093628093
2023-03-29,38850,39600,37650,38100,110423,-0.019305019305019266
2023-03-30,38300,38600,37200,37400,102724,-0.018372703412073532
2023-03-31,37400,37800,36700,36950,98770,-0.012032085561497374
2023-04-03,37350,38550,37350,38450,105048,0.040595399188092074
2023-04-04,38500,39000,38350,38750,68112,0.007802340702210753
2023-04-05,38750,39100,38600,39000,55096,0.006451612903225712
2023-04-06,38950,39000,38100,38650,43035,-0.008974358974358942
2023-04-07,38750,38750,37400,37950,107857,-0.018111254851228997
2023-04-10,38550,38550,37650,37900,62157,-0.0013175230566534468
2023-04-11,37900,38200,37600,38100,48023,0.005277044854881341
2023-04-12,37800,38650,37750,38150,48167,0.001312335958005173
2023-04-13,38100,38150,37750,38000,45718,-0.003931847968545177
2023-04-14,38000,38300,37800,38050,49122,0.001315789473684159
2023-04-17,37950,37950,36950,37150,97488,-0.023653088042049908
2023-04-18,37300,38200,37250,38150,96523,0.026917900403768513
2023-04-19,38450,38650,38100,38400,61785,0.006553079947575258
2023-04-20,38500,38500,36400,36750,148535,-0.04296875
2023-04-21,37000,37000,35500,36000,109693,-0.020408163265306145
2023-04-24,36200,36500,35750,36500,46825,0.01388888888888884
2023-04-25,36500,37250,36250,36600,78895,0.00273972602739736
2023-04-26,36300,37050,36000,36150,46389,-0.012295081967213073
2023-04-27,35600,36250,35350,36250,43115,0.0027662517289073207
2023-04-28,36200,36900,36100,36200,42158,-0.0013793103448276334
2023-05-02,36450,36450,35950,36350,34779,0.004143646408839796
2023-05-03,36350,36900,36200,36600,34167,0.00687757909215958
2023-05-04,36500,36850,36000,36700,36253,0.002732240437158362
2023-05-08,36750,37100,36150,36250,34289,-0.012261580381471404
2023-05-09,36150,36150,34800,34950,92409,-0.035862068965517246
2023-05-10,34950,35000,33150,33350,158663,-0.045779685264663805
2023-05-11,33350,34000,33250,33800,41747,0.013493253373313419
2023-05-12,33800,33950,33400,33850,38832,0.0014792899408284654
2023-05-15,32900,33400,32150,32450,155311,-0.041358936484490405
2023-05-16,32450,32450,30100,30200,332980,-0.06933744221879812
2023-05-17,30050,31500,30050,31450,95212,0.041390728476821126
2023-05-18,31500,31750,31200,31400,38593,-0.0015898251192368873
2023-05-19,31400,31800,31250,31250,58413,-0.004777070063694322
2023-05-22,31800,32750,31450,32500,64582,0.040000000000000036
2023-05-23,32550,32800,32150,32350,43543,-0.004615384615384577
2023-05-24,32200,32650,31950,32300,28024,-0.0015455950540957941
2023-05-25,31800,32400,31800,32350,28836,0.001547987616099089
2023-05-26,32650,32650,32000,32050,20254,-0.009273570324574987
2023-05-30,32400,32450,32050,32150,26982,0.0031201248049921304
2023-05-31,32200,33700,32200,33000,101053,0.026438569206842955
2023-06-01,33000,33700,32950,33550,31723,0.016666666666666607
2023-06-02,33750,33750,33100,33550,23145,0.0
2023-06-05,33800,33800,33350,33500,20678,-0.0014903129657227732
2023-06-07,33300,33500,32950,33100,35072,-0.011940298507462699
2023-06-08,33050,33050,32450,32800,42449,-0.009063444108761365
2023-06-09,32550,33150,32550,33000,19704,0.0060975609756097615
