Date,Open,High,Low,Close,Volume,Change
2023-01-02,15400,15400,14400,14750,223339,-0.04220779220779225
2023-01-03,14650,14750,14100,14450,225659,-0.02033898305084747
2023-01-04,14400,15150,14200,15150,175065,0.04844290657439454
2023-01-05,15000,15200,14600,14700,202917,-0.02970297029702973
2023-01-06,14500,15000,14500,14850,81066,0.010204081632652962
2023-01-09,15100,15600,14950,15500,190025,0.04377104377104368
2023-01-10,15500,16400,15250,16100,368913,0.03870967741935494
2023-01-11,16150,16250,15900,16150,132585,0.0031055900621117516
2023-01-12,16150,16200,15650,15650,168705,-0.03095975232198145
2023-01-13,15700,16050,15700,15950,111480,0.019169329073482455
2023-01-16,15850,16350,15850,16150,115801,0.012539184952978122
2023-01-17,16050,16050,15750,15850,138664,-0.018575851393188847
2023-01-18,15750,16550,15700,16350,201628,0.03154574132492116
2023-01-19,16250,16650,16100,16300,170366,-0.003058103975535187
2023-01-20,16300,16500,16200,16500,97348,0.012269938650306678
2023-01-25,16450,16520,16040,16090,131969,-0.024848484848484897
2023-01-26,16090,16200,15860,16050,103191,-0.0024860161591050423
2023-01-27,16010,16490,16000,16460,148840,0.0255451713395638
2023-01-30,16380,16500,16100,16120,67905,-0.020656136087484844
2023-01-31,16050,16350,16000,16240,105780,0.007444168734491274
2023-02-01,16190,16240,15960,16100,99537,-0.008620689655172376
2023-02-02,16180,16270,16010,16150,147080,0.0031055900621117516
2023-02-03,16150,16890,16130,16860,318501,0.04396284829721364
2023-02-06,16570,16800,16220,16630,285505,-0.013641755634638209
2023-02-07,16550,17560,16500,17300,475460,0.04028863499699331
2023-02-08,17360,17390,17010,17260,195589,-0.0023121387283236983
2023-02-09,17100,17260,16910,16950,105927,-0.017960602549246807
2023-02-10,16780,17100,16620,17000,146643,0.002949852507374562
2023-02-13,16910,17040,16600,16690,93793,-0.018235294117647016
2023-02-14,16730,16860,16650,16690,74292,0.0
2023-02-15,16800,17700,16680,17350,571598,0.03954463750748949
2023-02-16,17780,18850,17700,18510,917176,0.0668587896253603
2023-02-17,18410,18650,18070,18130,247496,-0.0205294435440303
2023-02-20,18130,18130,17800,17930,206601,-0.01103143960286812
2023-02-21,17820,17890,17450,17600,173412,-0.018404907975460127
2023-02-22,17500,17500,17060,17370,215255,-0.013068181818181812
2023-02-23,17310,17470,17120,17180,125886,-0.010938399539435761
2023-02-24,17300,17350,17140,17330,116695,0.008731082654249045
2023-02-27,17180,17190,16810,17050,158691,-0.016156953260242357
2023-02-28,17280,17280,16630,16680,162360,-0.02170087976539592
2023-03-02,16500,17150,16500,17080,202828,0.023980815347721895
2023-03-03,17090,17090,16430,16670,347729,-0.024004683840749386
2023-03-06,16670,17000,16670,16790,237740,0.007198560287942302
