Date,Open,High,Low,Close,Volume,Change
2023-01-02,9350,9600,9170,9340,277350,-0.0010695187165775666
2023-01-03,9290,9460,9040,9450,231631,0.01177730192719495
2023-01-04,9390,9440,9200,9430,86424,-0.002116402116402072
2023-01-05,9400,9530,9240,9350,114984,-0.008483563096500557
2023-01-06,9150,9460,9150,9410,115992,0.0064171122994651775
2023-01-09,9420,9700,9420,9700,133950,0.03081827842720508
2023-01-10,9830,9960,9660,9800,163398,0.010309278350515427
2023-01-11,9800,9960,9800,9960,132218,0.01632653061224487
2023-01-12,10000,10100,9910,10100,135118,0.014056224899598346
2023-01-13,10200,10200,10000,10150,107396,0.004950495049504955
2023-01-16,10150,10150,9960,10050,123945,-0.009852216748768461
2023-01-17,10050,10150,9850,10050,140794,0.0
2023-01-18,10050,10100,9860,10050,89428,0.0
2023-01-19,9910,10050,9870,10000,86740,-0.00497512437810943
2023-01-20,10100,10300,9990,10200,204564,0.020000000000000018
2023-01-25,10300,10550,10260,10540,335786,0.03333333333333344
2023-01-26,10480,11160,10420,11100,530019,0.05313092979127143
2023-01-27,11390,11480,11110,11240,464332,0.012612612612612706
2023-01-30,11410,11410,10900,11080,329836,-0.014234875444839812
2023-01-31,11130,11410,10970,11320,341803,0.02166064981949467
2023-02-01,11410,11430,11160,11350,204734,0.0026501766784452485
2023-02-02,11620,11620,11210,11380,286618,0.002643171806167466
2023-02-03,11450,11480,11150,11380,278241,0.0
2023-02-06,11370,11900,11250,11850,624096,0.04130052724077338
2023-02-07,11900,12350,11800,12310,784423,0.03881856540084394
2023-02-08,12450,12480,12250,12370,390365,0.004874086108854536
2023-02-09,12280,12940,12150,12770,646889,0.03233629749393696
2023-02-10,12560,12770,12300,12700,640913,-0.005481597494126911
2023-02-13,12650,12750,12200,12310,472727,-0.03070866141732287
2023-02-14,12530,12530,12060,12270,227264,-0.0032493907392363575
2023-02-15,12270,12450,11830,11950,422333,-0.026079869600652006
2023-02-16,12080,12100,11570,12080,444865,0.01087866108786617
2023-02-17,11760,12050,11700,11730,215027,-0.028973509933774788
2023-02-20,11730,12050,11600,11900,217798,0.01449275362318847
2023-02-21,12050,12160,11800,12070,221105,0.014285714285714235
2023-02-22,11900,12030,11660,11870,453116,-0.0165700082850041
2023-02-23,11890,11930,11400,11590,348583,-0.023588879528222417
2023-02-24,11460,11700,11430,11640,210986,0.004314063848144922
2023-02-27,11500,11800,11300,11760,203281,0.010309278350515427
2023-02-28,11920,12580,11840,12350,629204,0.0501700680272108
2023-03-02,12430,12520,12150,12460,461058,0.00890688259109318
2023-03-03,12480,13780,12340,13690,1866670,0.09871589085072241
2023-03-06,14200,14750,13740,14350,1630031,0.048210372534696955
2023-03-07,14190,15940,13800,15230,4103803,0.061324041811846586
2023-03-08,14900,15920,14790,15440,1478979,0.013788575180564644
2023-03-09,16130,16460,15160,15800,2325154,0.023316062176165886
2023-03-10,15700,17900,15600,17100,7077552,0.08227848101265822
2023-03-13,16750,17030,15800,16820,1350955,-0.01637426900584793
2023-03-14,16800,16800,15650,16170,1145748,-0.03864447086801426
2023-03-15,16350,19440,16350,18990,4664851,0.17439703153988861
2023-03-16,18600,19270,18060,18760,1460397,-0.012111637704054767
2023-03-17,18940,19090,17240,17750,1351410,-0.05383795309168449
2023-03-20,17160,18670,17090,18270,900867,0.02929577464788724
2023-03-21,18300,19950,18300,19000,1900031,0.03995621237000546
2023-03-22,19400,19950,18890,19900,923500,0.047368421052631504
2023-03-23,19850,25100,19760,22750,6313005,0.14321608040200995
2023-03-24,23500,23550,20550,21650,3257866,-0.0483516483516484
2023-03-27,22800,24100,22100,23200,4572643,0.07159353348729791
2023-03-28,23550,26750,23500,24900,3817087,0.07327586206896552
2023-03-29,24900,25850,23700,24900,1593040,0.0
2023-03-30,25400,25400,23500,23600,1281000,-0.052208835341365445
2023-03-31,23200,24200,22900,23650,752707,0.0021186440677967155
2023-04-03,24050,25350,23600,25000,1044512,0.05708245243128962
2023-04-04,24600,24750,23100,23250,1319099,-0.06999999999999995
2023-04-05,23450,28700,23350,27800,4042210,0.1956989247311829
2023-04-06,26800,31500,26750,28950,3902569,0.04136690647482011
2023-04-07,28950,30450,28000,29200,1630666,0.008635578583765069
2023-04-10,30600,37950,30300,37300,5848588,0.2773972602739727
2023-04-11,37850,41000,35650,38750,3123893,0.03887399463806962
2023-04-12,39300,44600,36000,38000,2573227,-0.01935483870967747
2023-04-13,38000,40000,32550,39100,2148244,0.02894736842105261
2023-04-14,41500,43050,40150,42800,1285282,0.09462915601023014
2023-04-17,43900,48250,43100,46300,1939778,0.08177570093457942
2023-04-18,47050,49000,44400,46900,1047632,0.012958963282937441
2023-04-19,45200,45950,42900,44700,1102145,-0.046908315565031944
2023-04-20,42500,44500,40700,41050,1262857,-0.08165548098434006
2023-04-21,40000,43500,38650,41400,1164954,0.008526187576126665
2023-04-24,40000,40700,35650,37350,1417376,-0.09782608695652173
2023-04-25,37450,39300,35500,39300,1129514,0.052208835341365445
2023-04-26,40550,41750,38500,39050,972562,-0.006361323155216314
2023-04-27,38350,41500,37500,41500,844268,0.06274007682458382
2023-04-28,42450,43000,38750,39200,959677,-0.055421686746988
2023-05-02,39500,39950,38500,39500,508210,0.007653061224489832
2023-05-03,39000,39200,36500,36700,660982,-0.07088607594936713
2023-05-04,37050,38450,35950,37850,479843,0.03133514986376018
2023-05-08,38600,38650,35200,35300,522480,-0.06737120211360637
2023-05-09,34850,35700,33500,35300,723422,0.0
2023-05-10,35400,37300,34300,35900,539842,0.016997167138810276
2023-05-11,36600,37900,35350,36000,544078,0.0027855153203342198
2023-05-12,36400,38000,28700,32700,2979517,-0.09166666666666667
2023-05-15,31650,32650,30350,32450,949777,-0.007645259938837912
2023-05-16,32750,32750,30950,32250,519230,-0.006163328197226536
2023-05-17,32000,32750,31500,32200,358878,-0.0015503875968991832
2023-05-18,32600,33800,32000,32150,401306,-0.0015527950310558758
2023-05-19,32200,32600,31250,31700,326926,-0.013996889580093264
2023-05-22,31750,32300,30500,32300,341560,0.018927444794952786
2023-05-23,32800,34400,32550,33450,486864,0.035603715170278605
2023-05-24,33400,35400,32950,35050,534149,0.04783258594917794
2023-05-25,34600,35100,33800,34200,300552,-0.024251069900142697
2023-05-26,34450,35000,33000,33400,260543,-0.023391812865497075
2023-05-30,33550,34000,31900,33150,330856,-0.007485029940119792
2023-05-31,33150,34750,32650,34750,567074,0.04826546003016596
2023-06-01,34750,36600,34350,36100,430601,0.03884892086330938
2023-06-02,36350,37050,35800,36700,282070,0.016620498614958512
2023-06-05,37100,38000,36650,37550,273949,0.023160762942779245
2023-06-07,37750,38100,37050,37950,354317,0.010652463382157196
