Date,Open,High,Low,Close,Volume,Change
2023-01-02,8390,8450,8040,8040,172977,-0.04057279236276845
2023-01-03,7900,8040,7630,7980,297398,-0.007462686567164201
2023-01-04,7860,8260,7860,8190,151465,0.026315789473684292
2023-01-05,8190,8310,8020,8120,158983,-0.008547008547008517
2023-01-06,8060,8340,8030,8300,126022,0.022167487684729092
2023-01-09,8360,8550,8300,8530,281618,0.027710843373494054
2023-01-10,8760,8830,8510,8680,592231,0.017584994138335253
2023-01-11,8850,9060,8770,9010,786198,0.03801843317972353
2023-01-12,9110,9270,9020,9140,488222,0.01442841287458374
2023-01-13,9190,9410,9150,9390,568486,0.027352297592997843
2023-01-16,9590,9660,8940,8970,1187274,-0.04472843450479236
2023-01-17,8970,9090,8870,8900,327749,-0.0078037904124860225
2023-01-18,8920,8930,8720,8780,233342,-0.013483146067415741
2023-01-19,8900,9250,8860,8990,778833,0.023917995444191265
2023-01-20,8990,9040,8900,9020,190751,0.0033370411568409697
2023-01-25,9020,9030,8860,8940,226265,-0.008869179600886956
2023-01-26,9020,9020,8900,8940,174528,0.0
2023-01-27,8980,9120,8920,8990,268037,0.005592841163311046
2023-01-30,9090,9190,8920,9130,313125,0.015572858731924377
2023-01-31,9040,9170,9010,9040,214341,-0.009857612267250793
2023-02-01,9110,9180,8960,8990,206482,-0.00553097345132747
2023-02-02,8990,9050,8950,9000,192776,0.0011123470522802492
2023-02-03,8960,9040,8920,8930,186891,-0.007777777777777772
2023-02-06,8910,8930,8670,8670,282464,-0.02911534154535278
2023-02-07,8670,8720,8570,8590,189783,-0.009227220299884653
2023-02-08,8620,8700,8600,8630,162459,0.00465657741559955
2023-02-09,8600,8600,8480,8530,168384,-0.011587485515643148
2023-02-10,8600,8730,8330,8470,341108,-0.007033997655334079
2023-02-13,8470,8580,8410,8510,202938,0.0047225501770955525
2023-02-14,8600,8620,8500,8510,155027,0.0
2023-02-15,8530,8540,8180,8180,234040,-0.03877790834312578
2023-02-16,8280,8350,8230,8290,134077,0.01344743276283622
