Date,Open,High,Low,Close,Volume,Change
2023-01-02,35950,36100,34300,34300,66570,-0.04323570432357038
2023-01-03,34300,36500,33600,36450,125073,0.06268221574344013
2023-01-04,36200,38500,36050,37650,158849,0.03292181069958855
2023-01-05,38200,38250,37500,37800,103127,0.003984063745019917
2023-01-06,37750,40250,37650,39050,176706,0.033068783068783025
2023-01-09,39750,40250,39450,39550,97276,0.012804097311139628
2023-01-10,39800,41150,39400,40550,130570,0.025284450063211228
2023-01-11,40700,41400,40550,40750,79467,0.004932182490752224
2023-01-12,40750,42000,40650,41850,133981,0.026993865030674913
2023-01-13,42250,42250,40650,41100,112599,-0.017921146953404965
2023-01-16,41300,43700,40300,43300,209298,0.05352798053527974
2023-01-17,42150,42200,39800,39800,344603,-0.0808314087759815
2023-01-18,39850,39850,38150,38150,203785,-0.041457286432160845
2023-01-19,38050,38050,37400,37600,112279,-0.014416775884665833
2023-01-20,37500,38150,37400,37900,96541,0.007978723404255428
2023-01-25,38350,39850,38350,39400,188217,0.0395778364116095
2023-01-26,39100,39600,38700,39450,92276,0.0012690355329949554
2023-01-27,39500,40800,39500,40000,165755,0.013941698352344822
2023-01-30,40100,40400,39600,39700,89040,-0.007499999999999951
2023-01-31,39450,39850,39150,39750,100593,0.0012594458438286438
2023-02-01,39800,40650,39800,40400,121896,0.01635220125786163
2023-02-02,41200,41500,40100,40600,136833,0.004950495049504955
2023-02-03,40400,40750,39900,39900,108869,-0.017241379310344862
2023-02-06,39700,39700,39000,39200,114485,-0.01754385964912286
2023-02-07,39250,40850,38850,40800,218267,0.04081632653061229
2023-02-08,41100,41650,40500,41150,173351,0.008578431372548989
2023-02-09,40700,41350,40150,41350,160265,0.004860267314702238
2023-02-10,40950,41350,40000,40500,116690,-0.02055622732769047
2023-02-13,40500,40500,39550,39900,83366,-0.014814814814814836
2023-02-14,40200,41400,40200,41150,148633,0.03132832080200498
2023-02-15,41900,42100,40050,40400,131344,-0.018226002430133614
2023-02-16,40550,42300,40500,41900,199610,0.03712871287128716
2023-02-17,40900,41400,40500,40800,127916,-0.026252983293556076
2023-02-20,41200,41500,40300,40850,60296,0.001225490196078427
2023-02-21,40850,40850,40150,40400,65058,-0.011015911872705009
2023-02-22,39800,40050,39500,39900,93365,-0.012376237623762387
2023-02-23,40250,40400,39500,40050,64926,0.003759398496240518
2023-02-24,40350,41150,39600,39900,103074,-0.0037453183520599342
2023-02-27,39700,39700,39000,39150,58356,-0.018796992481203034
2023-02-28,39350,40550,39150,40150,101182,0.025542784163473886
