Date,Open,High,Low,Close,Volume,Change
2023-01-02,3330,3420,3230,3240,150736,-0.03427719821162445
2023-01-03,3200,3300,3155,3230,138266,-0.0030864197530864335
2023-01-04,3190,3400,3190,3275,420539,0.01393188854489158
2023-01-05,3300,3305,3245,3260,148100,-0.004580152671755711
2023-01-06,3265,3355,3240,3350,132923,0.027607361963190247
2023-01-09,3375,3430,3365,3420,109429,0.020895522388059806
2023-01-10,3390,3470,3375,3415,105986,-0.0014619883040936088
2023-01-11,3415,3495,3415,3480,118519,0.019033674963396807
2023-01-12,3480,3545,3415,3485,179128,0.001436781609195359
2023-01-13,3485,3530,3465,3505,79379,0.0057388809182210565
2023-01-16,3475,3540,3475,3525,149607,0.005706134094151105
2023-01-17,3525,3550,3480,3480,162850,-0.012765957446808529
2023-01-18,3480,3535,3410,3495,129315,0.004310344827586299
2023-01-19,3450,3500,3435,3475,59770,-0.005722460658083017
2023-01-20,3435,3530,3435,3500,85578,0.007194244604316502
2023-01-25,3540,3560,3500,3530,158171,0.008571428571428674
2023-01-26,3530,3615,3510,3600,235156,0.019830028328611915
2023-01-27,3600,3615,3570,3600,113098,0.0
2023-01-30,3565,3635,3560,3570,159290,-0.008333333333333304
2023-01-31,3585,3630,3555,3585,101666,0.004201680672268893
2023-02-01,3605,3660,3565,3565,104976,-0.00557880055788007
2023-02-02,3640,3640,3560,3595,127042,0.008415147265077083
2023-02-03,3640,3640,3560,3575,109714,-0.0055632823365785455
2023-02-06,3530,3585,3490,3540,107697,-0.009790209790209836
2023-02-07,3540,3600,3525,3580,79087,0.011299435028248483
2023-02-08,3595,3610,3560,3565,98383,-0.0041899441340782495
2023-02-09,3540,3590,3525,3555,98073,-0.0028050490883591017
2023-02-10,3525,3535,3450,3465,233227,-0.025316455696202556
2023-02-13,3465,3480,3400,3445,125267,-0.005772005772005762
2023-02-14,3420,3475,3420,3470,105189,0.007256894049346929
2023-02-15,3415,3495,3350,3350,219524,-0.03458213256484155
2023-02-16,3350,3495,3350,3480,179421,0.0388059701492538
2023-02-17,3440,3440,3395,3415,113811,-0.01867816091954022
2023-02-20,3420,3530,3355,3500,180974,0.02489019033674955
2023-02-21,3595,3660,3560,3615,488937,0.03285714285714292
2023-02-22,3565,3585,3500,3545,163195,-0.019363762102351356
2023-02-23,3570,3630,3530,3630,171539,0.023977433004231274
2023-02-24,3610,3610,3450,3475,263527,-0.04269972451790638
2023-02-27,3440,3440,3360,3395,138538,-0.02302158273381294
2023-02-28,3400,3495,3385,3445,132356,0.014727540500736325
2023-03-02,3400,3480,3395,3400,117523,-0.013062409288824406
2023-03-03,3400,3450,3390,3400,89282,0.0
2023-03-06,3405,3405,3310,3340,195240,-0.01764705882352946
2023-03-07,3315,3380,3315,3360,145488,0.0059880239520957446
2023-03-08,3330,3360,3295,3300,178124,-0.017857142857142905
2023-03-09,3300,3320,3240,3305,182306,0.0015151515151514694
