Date,Open,High,Low,Close,Volume,Change
2023-01-02,43700,44800,42500,42850,380487,-0.02168949771689499
2023-01-03,42850,44300,42550,43500,216255,0.015169194865811031
2023-01-04,43300,44050,42800,43500,125946,0.0
2023-01-05,44150,44150,40500,43100,528329,-0.00919540229885063
2023-01-06,42650,45450,42650,44350,329246,0.029002320185614883
2023-01-09,44650,47400,44650,46850,366193,0.056369785794814
2023-01-10,47200,47600,45400,45400,272130,-0.03094983991462108
2023-01-11,45900,46850,45450,45800,159336,0.008810572687224738
2023-01-12,45850,47450,45800,46900,230335,0.024017467248908186
2023-01-13,46750,47250,44600,45200,294191,-0.03624733475479747
2023-01-16,45350,45650,44100,45450,102178,0.005530973451327359
2023-01-17,45050,45050,44000,44300,187155,-0.025302530253025313
2023-01-18,44300,45400,44250,44350,109564,0.0011286681715576563
2023-01-19,44100,45400,43750,44900,110013,0.012401352874858995
2023-01-20,44900,46200,44550,44700,155061,-0.0044543429844098315
2023-01-25,44750,46000,44750,45650,119233,0.021252796420581754
2023-01-26,46150,46850,45250,46150,202269,0.010952902519167473
2023-01-27,46400,47000,45650,46400,139644,0.005417118093174356
2023-01-30,46550,47800,45300,45400,215876,-0.02155172413793105
2023-01-31,44750,48550,44450,48100,534165,0.05947136563876643
2023-02-01,48150,50600,47550,49600,598571,0.031185031185031242
2023-02-02,50400,52100,49250,50900,507088,0.02620967741935476
2023-02-03,50800,51800,49600,51100,370022,0.003929273084479323
2023-02-06,51200,52500,50300,51000,285639,-0.00195694716242667
2023-02-07,50800,54300,50500,53200,564559,0.04313725490196085
2023-02-08,53700,53800,52800,53100,201062,-0.001879699248120259
2023-02-09,54000,54700,52600,53700,342721,0.011299435028248483
2023-02-10,53200,53800,51500,52600,275549,-0.020484171322160183
2023-02-13,52600,53400,51500,52000,192723,-0.011406844106463865
2023-02-14,52000,52500,50800,50900,202084,-0.02115384615384619
2023-02-15,51300,51300,49100,49800,358550,-0.0216110019646365
2023-02-16,50000,52000,49700,50900,349339,0.02208835341365467
2023-02-17,50300,51500,49850,51300,217207,0.007858546168958647
2023-02-20,51400,54300,51000,52800,337055,0.029239766081871288
2023-02-21,53200,53500,51500,52400,249436,-0.007575757575757569
2023-02-22,51800,51800,46650,48050,796428,-0.0830152671755725
2023-02-23,48050,50400,47100,48050,605029,0.0
2023-02-24,48550,49800,47750,48500,301341,0.009365244536940764
2023-02-27,48300,49250,47550,48200,195582,-0.006185567010309256
2023-02-28,48650,54700,48400,51700,834715,0.07261410788381739
2023-03-02,53500,55600,52000,54500,612711,0.05415860735009681
2023-03-03,54100,57000,53200,57000,643809,0.04587155963302747
2023-03-06,57800,58900,56300,57500,573910,0.00877192982456143
2023-03-07,58000,58400,55900,57100,414430,-0.006956521739130417
2023-03-08,56500,57700,54900,55300,390657,-0.031523642732048995
2023-03-09,55000,59300,54300,57000,591716,0.030741410488245968
2023-03-10,56000,56000,49400,50400,843548,-0.11578947368421055
2023-03-13,50400,52000,47000,51000,484150,0.011904761904761862
2023-03-14,50900,51100,49000,49150,304275,-0.03627450980392155
2023-03-15,50000,52600,49700,52300,456004,0.06408952187182093
2023-03-16,52000,54300,50900,52400,395844,0.0019120458891013214
2023-03-17,53100,55700,52200,55400,396462,0.057251908396946494
