Date,Open,High,Low,Close,Volume,Change
2023-01-02,4452,4478,4300,4307,194232,-0.02842318971351232
2023-01-03,4313,4379,4202,4353,346617,0.010680287903413133
2023-01-04,4360,4419,4261,4406,209931,0.012175511141741424
2023-01-05,4406,4485,4393,4406,172678,0.0
2023-01-06,4373,4504,4373,4446,207233,0.00907852927825692
2023-01-09,4458,4603,4452,4584,219078,0.031039136302294157
2023-01-10,4584,4610,4544,4604,214346,0.0043630017452007674
2023-01-11,4610,4649,4557,4637,160329,0.007167680278019173
2023-01-12,4630,4656,4603,4624,143682,-0.0028035367694629887
2023-01-13,4636,4676,4603,4637,148217,0.0028114186851211365
2023-01-16,4630,4669,4584,4584,249992,-0.011429803752426193
2023-01-17,4584,4610,4531,4558,178347,-0.005671902268760909
2023-01-18,4557,4603,4518,4584,156195,0.005704256252742512
2023-01-19,4557,4630,4544,4630,144645,0.010034904013961565
2023-01-20,4590,4636,4583,4624,102033,-0.0012958963282937441
2023-01-25,4623,4663,4610,4610,151280,-0.003027681660899617
2023-01-26,4597,4663,4584,4656,193964,0.00997830802603028
2023-01-27,4643,4689,4636,4656,231570,0.0
2023-01-30,4649,4676,4584,4584,199846,-0.015463917525773141
2023-01-31,4630,4821,4603,4821,655157,0.051701570680628306
2023-02-01,4847,4886,4801,4808,413579,-0.002696535988384152
2023-02-02,4860,4880,4781,4801,273564,-0.001455906821963393
2023-02-03,4788,4860,4748,4821,257066,0.0041657987919183626
2023-02-06,4788,4794,4728,4775,193755,-0.00954158888197465
2023-02-07,4722,4840,4682,4703,282771,-0.01507853403141357
2023-02-08,4689,4807,4656,4742,281051,0.008292579204763006
2023-02-09,4722,4788,4702,4709,184135,-0.006959088991986495
2023-02-10,4682,4742,4630,4696,237458,-0.0027606710554257674
2023-02-13,4676,4748,4656,4729,231438,0.007027257240204365
2023-02-14,4775,4781,4630,4650,563705,-0.016705434552759524
2023-02-15,4676,4682,4564,4571,386168,-0.016989247311827937
2023-02-16,4564,4636,4544,4597,401793,0.005688033253117508
