Date,Open,High,Low,Close,Volume,Change
2023-01-02,3580,3630,3500,3545,340320,-0.009776536312849138
2023-01-03,3505,3785,3450,3645,1689794,0.028208744710860323
2023-01-04,3610,4135,3600,3880,7073549,0.06447187928669407
2023-01-05,3905,3930,3840,3885,679292,0.0012886597938144284
2023-01-06,3885,4020,3845,3905,1114603,0.005148005148005064
2023-01-09,3960,3990,3910,3955,640320,0.012804097311139628
2023-01-10,3955,4035,3925,3965,695796,0.0025284450063212116
2023-01-11,4005,4055,3945,3975,574978,0.0025220680958386588
2023-01-12,4000,4000,3920,3930,296299,-0.01132075471698113
2023-01-13,3935,3970,3925,3930,170589,0.0
2023-01-16,3945,3965,3920,3925,189240,-0.0012722646310432406
2023-01-17,3920,4085,3885,3915,914439,-0.002547770700636942
2023-01-18,3915,3940,3855,3905,254712,-0.0025542784163473664
2023-01-19,3875,4035,3820,4020,1041369,0.0294494238156211
2023-01-20,4055,4110,3980,4000,1113233,-0.00497512437810943
2023-01-25,4100,4170,4040,4105,960931,0.026250000000000107
2023-01-26,4110,4155,4045,4065,401909,-0.00974421437271622
2023-01-27,4095,4135,4080,4105,485722,0.009840098400984099
2023-01-30,4160,4160,4035,4085,476385,-0.00487210718635811
2023-01-31,4030,4145,4030,4060,415895,-0.006119951040391647
2023-02-01,4110,4185,4065,4080,712477,0.0049261083743843415
2023-02-02,4190,4300,4145,4185,1123760,0.025735294117646967
2023-02-03,4195,4200,4150,4165,449158,-0.004778972520907976
2023-02-06,4165,4195,4085,4110,397732,-0.013205282112845107
2023-02-07,4100,4260,4100,4195,977129,0.020681265206812682
2023-02-08,4230,4320,4200,4310,868692,0.027413587604290912
2023-02-09,4320,4345,4220,4335,636090,0.0058004640371229765
2023-02-10,4345,4395,4245,4250,593821,-0.019607843137254943
2023-02-13,4215,4310,4150,4260,452101,0.0023529411764706687
2023-02-14,4310,5340,4305,5140,48667270,0.20657276995305174
2023-02-15,5110,5250,5010,5160,9003429,0.0038910505836575737
2023-02-16,5090,5130,4870,5100,4467237,-0.011627906976744207
2023-02-17,4965,5080,4900,5000,2288527,-0.019607843137254943
2023-02-20,5000,5050,4780,4995,2114950,-0.0010000000000000009
2023-02-21,5010,5180,4870,4890,4173114,-0.02102102102102099
2023-02-22,4780,4860,4750,4805,1123010,-0.017382413087934534
2023-02-23,4855,4930,4700,4830,2147941,0.00520291363163361
2023-02-24,5270,5520,4955,4980,15843074,0.03105590062111796
2023-02-27,4920,4965,4710,4795,1537565,-0.03714859437751006
2023-02-28,4800,4915,4760,4770,1627648,-0.005213764337851923
2023-03-02,4750,4875,4750,4755,1259173,-0.0031446540880503138
2023-03-03,4820,4845,4755,4790,794655,0.007360672975814886
2023-03-06,4950,5370,4900,5060,7878822,0.056367432150313146
2023-03-07,5030,5070,4850,4925,1551777,-0.02667984189723316
2023-03-08,4920,5170,4840,5040,3792415,0.023350253807106647
2023-03-09,5090,5240,4955,4975,1840573,-0.012896825396825351
2023-03-10,4890,4930,4725,4735,1076890,-0.04824120603015081
2023-03-13,4630,4730,4535,4660,673772,-0.015839493136219684
2023-03-14,4640,4640,4355,4360,823832,-0.06437768240343344
2023-03-15,4550,5110,4510,4820,10496813,0.10550458715596323
2023-03-16,4760,5320,4740,5040,12069165,0.045643153526971014
2023-03-17,5190,5330,5060,5080,5868863,0.007936507936507908
2023-03-20,5080,5250,4985,5130,2443485,0.009842519685039353
2023-03-21,5180,5190,4995,5080,1304102,-0.00974658869395717
2023-03-22,5180,5230,5060,5200,2131839,0.023622047244094446
2023-03-23,5100,5160,4995,5050,1332977,-0.028846153846153855
2023-03-24,5140,5550,5120,5350,12163306,0.05940594059405946
2023-03-27,5390,5430,5200,5410,2996399,0.01121495327102795
2023-03-28,5400,5490,5300,5430,4748753,0.003696857670979714
2023-03-29,6090,6180,5580,5630,13711648,0.036832412523020164
2023-03-30,5790,6600,5720,6080,26613007,0.07992895204262873
2023-03-31,6380,6410,5810,5810,7093100,-0.044407894736842146
2023-04-03,5840,5950,5550,5860,4795874,0.008605851979345935
2023-04-04,5750,5830,5510,5530,2054121,-0.05631399317406138
2023-04-05,5550,5840,5540,5660,2500178,0.02350813743218816
2023-04-06,5620,5640,5400,5470,1285524,-0.03356890459363959
2023-04-07,5630,5870,5540,5690,3090102,0.040219378427788
2023-04-10,5690,5730,5410,5480,1366931,-0.03690685413005268
2023-04-11,5630,5790,5570,5660,3255968,0.03284671532846706
2023-04-12,5660,5700,5460,5510,1134121,-0.026501766784452263
2023-04-13,5510,5530,5300,5380,808746,-0.023593466424682408
2023-04-14,5410,5450,5270,5300,785360,-0.014869888475836479
2023-04-17,5300,5330,5180,5320,719112,0.0037735849056603765
2023-04-18,5350,5370,5110,5140,1040088,-0.03383458646616544
2023-04-19,5160,5290,5150,5230,709193,0.017509727626459082
2023-04-20,5180,5230,5010,5030,832381,-0.03824091778202676
2023-04-21,5020,5340,5020,5090,1176529,0.011928429423459175
2023-04-24,5100,5140,4905,4905,608864,-0.036345776031434185
2023-04-25,4835,4925,4700,4800,706017,-0.021406727828746197
2023-04-26,4715,4920,4715,4780,641930,-0.004166666666666652
2023-04-27,4750,4815,4660,4795,447854,0.003138075313807498
2023-04-28,4820,4835,4625,4635,467090,-0.033368091762252305
2023-05-02,4635,4790,4635,4755,329063,0.025889967637540368
2023-05-03,4680,4880,4665,4835,421103,0.016824395373291168
2023-05-04,4835,4835,4645,4705,375347,-0.026887280248190315
2023-05-08,4815,5030,4790,4960,675855,0.054197662061636454
2023-05-09,4960,4980,4855,4920,263391,-0.008064516129032251
2023-05-10,4895,4960,4790,4800,270869,-0.024390243902439046
2023-05-11,4860,4905,4730,4765,339908,-0.007291666666666696
2023-05-12,4760,4760,4660,4705,212688,-0.012591815320041944
2023-05-15,4700,4700,4550,4620,319333,-0.018065887353878818
2023-05-16,4730,4835,4605,4620,327117,0.0
2023-05-17,4600,4715,4560,4710,225733,0.01948051948051943
2023-05-18,4790,5020,4775,4885,1177224,0.03715498938428885
2023-05-19,5010,5570,4950,5250,12926702,0.07471852610030716
2023-05-22,5300,5430,5180,5230,3675851,-0.003809523809523818
2023-05-23,5320,5380,5210,5250,1391937,0.003824091778202643
2023-05-24,5160,5300,5140,5140,975968,-0.020952380952380945
2023-05-25,5330,5530,5230,5260,4534079,0.023346303501945442
2023-05-26,5360,5560,5250,5470,5805731,0.03992395437262353
2023-05-30,5600,5660,5370,5370,3112119,-0.018281535648994485
2023-05-31,5320,5430,5170,5230,1528253,-0.02607076350093107
2023-06-01,5170,5270,5150,5240,507466,0.0019120458891013214
2023-06-02,5300,5390,5190,5220,993008,-0.003816793893129722
2023-06-05,5220,5300,5150,5220,468101,0.0
2023-06-07,5180,5300,5170,5180,589087,-0.007662835249042099
2023-06-08,5100,5290,5100,5240,772725,0.01158301158301156
2023-06-09,5270,5320,5180,5270,735534,0.005725190839694694
