Date,Open,High,Low,Close,Volume,Change
2023-01-02,8150,8150,7370,7490,567225,-0.07416563658838071
2023-01-03,7420,7520,7240,7490,439208,0.0
2023-01-04,7400,7490,7160,7320,527559,-0.022696929238985364
2023-01-05,7350,7360,6910,7080,666594,-0.032786885245901676
2023-01-06,7050,7150,6900,7050,647524,-0.004237288135593209
2023-01-09,7140,7360,7080,7320,422841,0.038297872340425476
2023-01-10,7330,7420,7140,7220,297133,-0.013661202185792365
2023-01-11,7400,7670,7400,7510,481683,0.040166204986149534
2023-01-12,7640,7710,7490,7560,241020,0.0066577896138482195
2023-01-13,7700,8090,7660,7780,720828,0.02910052910052907
2023-01-16,7790,7850,7440,7510,332958,-0.03470437017994854
2023-01-17,7530,7710,7350,7460,383517,-0.0066577896138482195
2023-01-18,7420,7520,7250,7340,191645,-0.01608579088471851
2023-01-19,7250,7360,7210,7320,171889,-0.0027247956403270157
2023-01-20,7280,7330,7110,7160,343384,-0.021857923497267784
2023-01-25,7210,7250,6950,7050,594750,-0.015363128491620137
2023-01-26,7090,7170,6990,7130,882289,0.01134751773049647
2023-01-27,7180,7580,7150,7480,962110,0.04908835904628339
2023-01-30,7590,7680,7340,7440,590516,-0.005347593582887722
2023-01-31,7430,7510,7340,7440,276089,0.0
2023-02-01,7370,7380,6910,6970,1132335,-0.06317204301075274
2023-02-02,7000,7010,6880,6970,318863,0.0
2023-02-03,6950,6960,6760,6950,517605,-0.0028694404591105283
2023-02-06,6900,7110,6870,6980,377489,0.004316546762589857
2023-02-07,7050,7050,6690,6840,684544,-0.02005730659025784
2023-02-08,6850,6910,6800,6890,280288,0.007309941520467822
2023-02-09,6930,7170,6910,7040,747715,0.021770682148040565
2023-02-10,7030,7040,6850,6900,305771,-0.019886363636363646
2023-02-13,6880,7230,6870,7170,536887,0.03913043478260869
2023-02-14,7310,7470,7260,7400,853489,0.03207810320781035
2023-02-15,7460,7510,7170,7210,551160,-0.025675675675675635
2023-02-16,7270,7440,7250,7420,380309,0.029126213592232997
2023-02-17,7250,7750,7250,7640,1022742,0.029649595687331498
2023-02-20,7930,8200,7800,8010,1328695,0.048429319371727786
2023-02-21,8130,8340,7930,8070,903840,0.0074906367041198685
2023-02-22,7850,8000,7730,7870,511026,-0.024783147459727428
2023-02-23,7860,7920,7510,7680,643299,-0.02414231257941546
2023-02-24,7680,7710,7360,7500,405487,-0.0234375
2023-02-27,7430,7440,7250,7370,396982,-0.01733333333333331
2023-02-28,7410,7440,7220,7320,338146,-0.006784260515603768
2023-03-02,7410,7720,7370,7650,562490,0.04508196721311486
2023-03-03,7700,7700,7520,7670,238102,0.002614379084967311
2023-03-06,7660,7660,7150,7230,894142,-0.057366362451108266
2023-03-07,7230,7250,7070,7080,485286,-0.020746887966805017
2023-03-08,7010,7050,6950,7010,305291,-0.009887005649717562
2023-03-09,7050,7130,6960,7050,246495,0.005706134094151105
2023-03-10,6930,7100,6770,6920,298263,-0.018439716312056764
2023-03-13,6800,6850,6460,6650,593439,-0.039017341040462394
2023-03-14,6640,6640,6340,6360,289179,-0.043609022556390986
2023-03-15,6470,6710,6460,6620,357712,0.04088050314465419
