Date,Open,High,Low,Close,Volume,Change
2023-01-02,21550,21650,20450,20750,156940,-0.02352941176470591
2023-01-03,20700,21850,20100,21600,219631,0.04096385542168668
2023-01-04,21600,22050,21400,21700,116053,0.004629629629629539
2023-01-05,21750,23150,21700,22250,285314,0.025345622119815614
2023-01-06,22200,22700,21700,22050,241892,-0.008988764044943864
2023-01-09,22300,22900,22150,22750,175523,0.031746031746031855
2023-01-10,22500,23300,22500,22950,141879,0.00879120879120876
2023-01-11,23000,23750,22750,23700,226729,0.03267973856209161
2023-01-12,23700,23850,23350,23600,143983,-0.00421940928270037
2023-01-13,23650,24550,23650,24150,255363,0.02330508474576276
2023-01-16,24200,24600,23900,24300,132108,0.006211180124223503
2023-01-17,24100,24600,23900,24200,127838,-0.004115226337448541
2023-01-18,24750,25500,24500,24700,456927,0.02066115702479343
2023-01-19,24500,25050,24150,24800,185039,0.004048582995951344
2023-01-20,24700,26500,24450,26450,444652,0.06653225806451624
2023-01-25,26500,27000,26300,26800,285957,0.013232514177693666
2023-01-26,26800,27600,26450,27200,272340,0.014925373134328401
2023-01-27,27250,27300,26500,27100,227596,-0.003676470588235281
2023-01-30,27150,27350,26250,26800,237220,-0.011070110701106972
2023-01-31,26600,27900,26300,27850,243289,0.03917910447761197
2023-02-01,27800,28450,26800,27850,408317,0.0
2023-02-02,27950,28500,27400,28300,311788,0.016157989228007263
2023-02-03,28300,28450,27900,28250,112494,-0.0017667844522968323
2023-02-06,28300,28300,27500,27900,108638,-0.012389380530973493
2023-02-07,28150,28200,27400,27900,260551,0.0
2023-02-08,28050,28500,27950,28350,189238,0.016129032258064502
2023-02-09,27900,28250,27500,28000,131685,-0.012345679012345734
2023-02-10,27950,29550,27800,28100,240773,0.0035714285714285587
2023-02-13,28100,29000,27750,28500,151572,0.014234875444839812
2023-02-14,28550,28800,28100,28400,110169,-0.0035087719298245723
2023-02-15,28250,28650,27600,27850,138448,-0.01936619718309862
2023-02-16,27850,29550,27750,29450,421386,0.0574506283662477
2023-02-17,29500,30550,29300,30400,341365,0.032258064516129004
2023-02-20,30700,30700,29400,30300,207140,-0.003289473684210509
2023-02-21,30300,30350,29600,29850,122057,-0.014851485148514865
2023-02-22,29150,29500,28650,29000,172908,-0.028475711892797295
2023-02-23,29350,29350,28500,28950,143445,-0.0017241379310344307
2023-02-24,29050,29300,28350,28850,121186,-0.003454231433506094
2023-02-27,28500,28950,27850,28650,127429,-0.006932409012131768
2023-02-28,29000,29100,28450,29050,106197,0.013961605584642323
2023-03-02,28950,29350,28650,29050,101788,0.0
2023-03-03,29150,30000,29050,29950,173209,0.030981067125645412
2023-03-06,30300,31300,29850,30700,312655,0.025041736227044975
2023-03-07,30700,32200,30500,31400,469245,0.0228013029315961
