Date,Open,High,Low,Close,Volume,Change
2023-01-02,7450,7700,7440,7470,149727,0.0013404825737264314
2023-01-03,7320,7470,7200,7360,183526,-0.014725568942436373
2023-01-04,7210,7500,7210,7430,84562,0.009510869565217295
2023-01-05,7450,7510,7280,7310,119730,-0.016150740242261152
2023-01-06,7300,7510,7260,7440,123149,0.017783857729138264
2023-01-09,7530,7610,7470,7570,114695,0.017473118279569988
2023-01-10,7590,7910,7570,7750,247489,0.023778071334213946
2023-01-11,7830,7910,7780,7810,122193,0.007741935483871032
2023-01-12,7910,7950,7750,7950,114152,0.017925736235595346
2023-01-13,7950,8010,7890,8000,113611,0.0062893081761006275
2023-01-16,8050,8050,7800,7870,102864,-0.016249999999999987
2023-01-17,7870,7910,7660,7700,66446,-0.021601016518424387
2023-01-18,7820,7820,7620,7660,73681,-0.0051948051948051965
2023-01-19,7610,7720,7570,7640,99622,-0.0026109660574412663
2023-01-20,7660,7930,7660,7830,173801,0.024869109947643908
2023-01-25,8000,8000,7740,7830,125074,0.0
2023-01-26,7830,7950,7810,7840,164072,0.0012771392081736277
2023-01-27,7910,8050,7830,7870,145316,0.003826530612244916
2023-01-30,7910,7930,7820,7830,105775,-0.0050825921219822545
2023-01-31,7740,8000,7740,7930,187069,0.012771392081736943
2023-02-01,7960,8000,7820,7850,158957,-0.010088272383354302
2023-02-02,7900,8060,7840,8010,260623,0.020382165605095537
2023-02-03,8020,8020,7870,7870,176464,-0.017478152309613026
2023-02-06,7800,7920,7660,7670,254783,-0.02541296060991105
2023-02-07,7660,7830,7640,7660,205229,-0.0013037809647978849
2023-02-08,7700,7850,7600,7700,210538,0.005221932114882533
2023-02-09,7700,7700,7400,7480,429913,-0.02857142857142858
2023-02-10,7490,7500,7280,7330,230472,-0.020053475935828846
2023-02-13,7300,7360,7220,7260,136588,-0.009549795361528002
2023-02-14,7260,7480,7260,7370,129937,0.015151515151515138
2023-02-15,7440,7450,7280,7330,149360,-0.005427408412483015
2023-02-16,7540,7710,7490,7640,448423,0.04229195088676674
2023-02-17,7510,7980,7450,7800,495991,0.020942408376963373
2023-02-20,7890,7890,7620,7670,240348,-0.01666666666666672
2023-02-21,7800,8340,7720,8230,1357160,0.0730117340286831
2023-02-22,8190,8530,8060,8190,1237512,-0.004860267314702349
2023-02-23,8320,8420,8000,8130,402856,-0.0073260073260073
2023-02-24,8100,8230,8000,8050,270591,-0.009840098400983988
2023-02-27,7990,7990,7800,7880,194850,-0.02111801242236022
2023-02-28,7950,8110,7880,7970,229574,0.011421319796954377
2023-03-02,7970,8660,7970,8490,1336423,0.06524466750313684
2023-03-03,8630,8660,8460,8510,716862,0.002355712603062443
2023-03-06,8700,8810,8290,8600,1128563,0.010575793184488758
2023-03-07,8600,8640,8360,8470,530612,-0.015116279069767424
2023-03-08,8380,8620,8290,8310,448935,-0.018890200708382543
2023-03-09,8280,8380,8100,8180,261642,-0.01564380264741272
2023-03-10,8090,8490,7970,8230,252270,0.006112469437652868
2023-03-13,8230,8230,7800,7960,368216,-0.03280680437424055
2023-03-14,7960,7960,7530,7560,311555,-0.05025125628140703
2023-03-15,7680,7840,7680,7730,220920,0.022486772486772555
2023-03-16,7730,7730,7410,7530,249215,-0.02587322121604141
2023-03-17,7680,7900,7560,7840,268963,0.04116865869853914
2023-03-20,7840,7920,7750,7770,179295,-0.008928571428571397
2023-03-21,7770,7900,7740,7810,170231,0.005148005148005064
2023-03-22,7850,8030,7790,7820,265566,0.001280409731113874
2023-03-23,7810,8100,7650,7850,565589,0.0038363171355497716
2023-03-24,7980,8060,7840,7960,282067,0.014012738853503182
2023-03-27,8030,8120,7800,7840,277545,-0.015075376884422065
