Date,Open,High,Low,Close,Volume,Change
2023-01-02,30950,31050,29400,29600,61752,-0.043618739903069415
2023-01-03,29100,29850,28600,29700,35696,0.0033783783783782884
2023-01-04,29100,30100,29000,30000,35658,0.010101010101010166
2023-01-05,30100,30300,29550,30300,25363,0.010000000000000009
2023-01-06,29950,30600,29950,30450,17296,0.004950495049504955
2023-01-09,30750,31150,30550,30850,29305,0.013136288998357948
2023-01-10,31100,31300,30600,30850,35868,0.0
2023-01-11,31150,31250,30700,30950,32807,0.0032414910858995505
2023-01-12,31250,31250,30800,31200,21622,0.008077544426494443
2023-01-13,31100,31250,30950,31200,16062,0.0
2023-01-16,31250,31650,30700,30800,51579,-0.012820512820512775
2023-01-17,31100,31350,30350,30650,61553,-0.004870129870129913
2023-01-18,30400,30700,30000,30650,39516,0.0
2023-01-19,30400,30750,30150,30600,16730,-0.0016313213703099683
2023-01-20,30400,30700,30150,30250,33988,-0.011437908496731986
2023-01-25,30300,30550,30200,30500,30303,0.008264462809917328
2023-01-26,30500,30650,30150,30350,26753,-0.004918032786885296
2023-01-27,30500,30550,30350,30550,20954,0.006589785831960571
2023-01-30,30800,31600,30300,31600,65945,0.03436988543371533
2023-01-31,31500,32700,31350,32350,83525,0.023734177215189778
2023-02-01,32350,32500,31450,32000,45466,-0.010819165378670781
2023-02-02,32100,32100,31350,31550,37590,-0.014062499999999978
2023-02-03,31800,31800,30950,31550,41684,0.0
2023-02-06,31550,31850,31100,31650,30762,0.0031695721077653616
2023-02-07,31550,31700,31100,31200,33057,-0.014218009478673022
2023-02-08,31250,31550,31150,31350,34402,0.004807692307692291
2023-02-09,31450,31500,30850,31100,45140,-0.00797448165869219
2023-02-10,31000,31200,30750,31150,24941,0.001607717041800738
2023-02-13,31150,31150,30600,30600,30801,-0.017656500802568198
2023-02-14,30650,31150,30600,30700,21570,0.0032679738562091387
2023-02-15,30700,30750,29950,30150,43583,-0.01791530944625408
2023-02-16,30200,30550,29950,30500,29700,0.011608623548922115
2023-02-17,30400,30400,30000,30300,23042,-0.006557377049180357
2023-02-20,30150,30500,30000,30400,18577,0.0033003300330032292
2023-02-21,30150,30500,30150,30400,10751,0.0
2023-02-22,30200,30200,29750,29950,38350,-0.014802631578947345
2023-02-23,29950,30150,29850,30100,21195,0.005008347245408995
2023-02-24,30050,30350,29950,30300,20242,0.006644518272425293
2023-02-27,30300,30850,29750,30300,57577,0.0
2023-02-28,30700,31500,30300,31350,73036,0.034653465346534684
2023-03-02,31300,32100,30900,31200,57574,-0.004784688995215336
