Date,Open,High,Low,Close,Volume,Change
2023-01-02,11650,11800,11150,11200,380846,-0.030303030303030276
2023-01-03,11050,11350,10250,11300,786985,0.008928571428571397
2023-01-04,11100,11950,11000,11350,680833,0.004424778761061843
2023-01-05,11450,11850,11400,11600,409457,0.022026431718061623
2023-01-06,11400,12400,11350,12150,610552,0.047413793103448176
2023-01-09,12300,12450,12150,12300,313056,0.012345679012345734
2023-01-10,12100,12350,12000,12300,303701,0.0
2023-01-11,12250,12600,12200,12550,292703,0.020325203252032464
2023-01-12,12650,13600,12500,13150,1192354,0.047808764940239
2023-01-13,13100,13700,12050,12200,2346586,-0.07224334600760451
2023-01-16,12250,12650,11950,12450,600500,0.020491803278688492
2023-01-17,12350,12900,12300,12800,457508,0.028112449799196693
2023-01-18,12750,13100,12650,12700,390737,-0.0078125
2023-01-19,12500,12950,12400,12900,219609,0.015748031496062964
2023-01-20,12750,13050,12750,12950,186037,0.003875968992248069
2023-01-25,13100,13180,12800,13010,273088,0.004633204633204713
2023-01-26,13010,13440,13000,13270,400325,0.019984627209838512
2023-01-27,13350,13350,12810,12850,423246,-0.03165033911077619
2023-01-30,12800,13320,12790,13250,382731,0.03112840466926059
2023-01-31,13130,13200,12710,12730,435511,-0.03924528301886787
2023-02-01,12750,13230,12750,13120,388655,0.03063629222309494
2023-02-02,13250,14090,13220,14070,1254543,0.07240853658536595
2023-02-03,14150,14260,13710,14020,625371,-0.003553660270078196
2023-02-06,13990,13990,13310,13340,589310,-0.04850213980028528
2023-02-07,13340,13490,13090,13370,312072,0.002248875562218977
2023-02-08,13480,13540,13230,13360,305964,-0.0007479431563200967
2023-02-09,13360,13740,12900,13400,614316,0.0029940119760478723
2023-02-10,13510,13590,13070,13100,281631,-0.02238805970149249
2023-02-13,13150,13950,13150,13850,737575,0.057251908396946494
2023-02-14,13750,13780,13240,13350,418364,-0.03610108303249093
2023-02-15,13360,13360,12760,12760,474055,-0.04419475655430716
2023-02-16,12900,13560,12860,13200,499284,0.034482758620689724
2023-02-17,13110,13110,12810,12810,252738,-0.02954545454545454
2023-02-20,12860,13020,12450,12740,331126,-0.005464480874316946
2023-02-21,12700,12800,12530,12570,268280,-0.013343799058084804
2023-02-22,12430,12450,12150,12170,430387,-0.03182179793158313
2023-02-23,12180,12500,12140,12210,295813,0.0032867707477404196
2023-02-24,12220,12290,12020,12190,265124,-0.0016380016380016515
2023-02-27,12150,12160,11840,11880,251409,-0.025430680885972112
2023-02-28,11970,12350,11910,12340,196981,0.03872053872053871
2023-03-02,12360,12560,12100,12190,182560,-0.012155591572123203
2023-03-03,12200,12330,12120,12320,101000,0.01066447908121404
2023-03-06,12320,12400,12240,12330,110195,0.0008116883116882079
2023-03-07,12330,12330,12160,12170,131538,-0.012976480129764822
2023-03-08,12150,12150,11900,11920,168881,-0.020542317173377178
2023-03-09,11930,12140,11900,12130,129157,0.017617449664429463
2023-03-10,11910,12120,11610,11660,246606,-0.03874690849134377
2023-03-13,11400,11660,11250,11580,192214,-0.006861063464837058
2023-03-14,11400,11520,11060,11060,209415,-0.04490500863557856
2023-03-15,11230,11390,11100,11150,199047,0.008137432188065175
2023-03-16,11000,11230,10750,11050,165586,-0.008968609865470878
2023-03-17,11170,12250,11170,12160,559346,0.10045248868778289
2023-03-20,12160,12390,12060,12200,246564,0.00328947368421062
2023-03-21,12210,12600,12210,12390,242922,0.015573770491803307
2023-03-22,12400,12560,12160,12210,165843,-0.014527845036319653
2023-03-23,12080,12220,12010,12060,175151,-0.012285012285012331
2023-03-24,12020,12270,12010,12210,113848,0.01243781094527363
2023-03-27,12210,12270,11910,12130,107423,-0.006552006552006606
2023-03-28,12130,12300,12110,12270,97461,0.01154163231657046
2023-03-29,12270,12580,12260,12510,202542,0.019559902200489088
2023-03-30,12450,12450,11950,11970,316226,-0.043165467625899234
2023-03-31,12040,12800,11920,12730,487371,0.06349206349206349
2023-04-03,12720,12950,12220,12280,287092,-0.0353495679497251
2023-04-04,12360,13740,12360,13340,2086736,0.08631921824104238
2023-04-05,13300,13720,13170,13510,760919,0.012743628185907019
2023-04-06,13510,15200,13510,14560,4172651,0.07772020725388606
2023-04-07,14620,14770,14110,14690,847144,0.008928571428571397
2023-04-10,14610,15120,14420,14820,895152,0.008849557522123908
2023-04-11,14880,16150,14880,15450,1794997,0.04251012145748989
2023-04-12,15770,16950,15700,16600,1797968,0.0744336569579287
2023-04-13,16150,16160,15120,15570,884872,-0.06204819277108431
2023-04-14,15610,15950,15340,15550,542172,-0.0012845215157354373
2023-04-17,15620,15670,15120,15290,559294,-0.0167202572347267
2023-04-18,15280,15450,14620,15340,726789,0.0032701111837802888
2023-04-19,15140,15270,14760,15090,357764,-0.01629726205997395
2023-04-20,15100,15280,14610,14680,331533,-0.02717031146454607
2023-04-21,14690,14730,14160,14530,297276,-0.01021798365122617
2023-04-24,14500,14960,14450,14690,197741,0.0110116999311769
2023-04-25,14610,14920,14300,14450,343473,-0.016337644656228778
2023-04-26,14520,14680,14250,14270,191643,-0.01245674740484426
2023-04-27,14270,14320,13870,14230,194573,-0.002803083391730854
2023-04-28,14230,14390,14050,14310,169103,0.005621925509486925
2023-05-02,14430,14940,14260,14800,307654,0.03424178895877006
2023-05-03,14950,15320,14650,14760,500467,-0.002702702702702675
2023-05-04,14900,15280,14500,14800,360621,0.0027100271002709064
2023-05-08,14960,15290,14850,14900,363754,0.006756756756756799
2023-05-09,14940,15110,14380,14400,265186,-0.03355704697986572
2023-05-10,14320,14560,14190,14280,175198,-0.008333333333333304
2023-05-11,14260,14500,14250,14250,107564,-0.0021008403361344463
2023-05-12,14110,14250,13620,13870,313106,-0.026666666666666616
