Date,Open,High,Low,Close,Volume,Change
2023-01-02,76400,79500,73500,73900,88488,-0.03145478374836175
2023-01-03,74100,76100,73000,76100,70140,0.02976995940460081
2023-01-04,74500,77100,73800,76800,56458,0.009198423127463773
2023-01-05,78100,79500,75100,75600,73558,-0.015625
2023-01-06,75000,79500,74600,78400,81036,0.03703703703703698
2023-01-09,79000,81300,78000,81300,80464,0.036989795918367374
2023-01-10,81800,83000,80200,80600,80589,-0.008610086100861003
2023-01-11,81500,82700,80000,82500,69915,0.023573200992555776
2023-01-12,83600,87400,83200,85400,164705,0.035151515151515156
2023-01-13,86000,86200,83700,84600,57826,-0.00936768149882905
2023-01-16,84800,84900,83600,83800,34706,-0.009456264775413725
2023-01-17,83500,84400,81200,82000,47153,-0.021479713603818618
2023-01-18,82500,82600,80100,80300,33667,-0.02073170731707319
2023-01-19,79400,80100,79000,79500,23429,-0.00996264009962644
2023-01-20,80400,82300,80300,82100,51670,0.03270440251572326
2023-01-25,82600,84200,82500,83600,51776,0.018270401948842885
2023-01-26,84200,93500,83700,89500,372114,0.07057416267942584
2023-01-27,92300,92900,88100,88600,154759,-0.010055865921787754
2023-01-30,88700,91000,88700,90100,85842,0.016930022573363512
2023-01-31,88900,90800,88700,89800,64163,-0.0033296337402886067
2023-02-01,90200,91900,89800,91300,85285,0.016703786191536674
2023-02-02,93400,103100,91300,100000,591737,0.095290251916758
2023-02-03,99800,101200,97000,99000,212955,-0.010000000000000009
2023-02-06,97600,101600,97600,98000,282844,-0.010101010101010055
2023-02-07,99600,101500,98200,99800,506585,0.01836734693877551
2023-02-08,101900,102400,99400,100400,225806,0.006012024048096087
2023-02-09,100300,103500,99100,101000,300861,0.005976095617529875
2023-02-10,102300,103100,98500,99300,250038,-0.016831683168316847
2023-02-13,98800,100100,96700,97200,116410,-0.02114803625377648
2023-02-14,98200,98600,94200,95200,115192,-0.020576131687242816
2023-02-15,96000,100100,94500,95400,239614,0.0021008403361344463
2023-02-16,97700,104200,97600,103700,637470,0.08700209643605872
2023-02-17,103500,118700,102000,110200,1174707,0.06268081002892956
2023-02-20,111000,112000,106100,108100,294517,-0.019056261343012748
2023-02-21,108900,113000,106600,112900,306678,0.044403330249768835
2023-02-22,110300,116900,107000,109600,461665,-0.029229406554473036
2023-02-23,111400,111500,104700,109000,247335,-0.005474452554744547
2023-02-24,111000,117500,111000,116100,582996,0.06513761467889911
2023-02-27,117000,119000,114800,117800,372614,0.014642549526270532
2023-02-28,119800,123100,114100,116400,430946,-0.011884550084889645
2023-03-02,118000,145300,117500,132500,2680055,0.1383161512027491
2023-03-03,134800,134900,128500,133900,477324,0.010566037735848965
2023-03-06,137300,137300,130300,136500,425415,0.01941747572815533
2023-03-07,133700,135000,129400,129500,298758,-0.05128205128205132
2023-03-08,127100,136700,127000,132300,360081,0.021621621621621623
2023-03-09,131900,133300,119700,123500,302161,-0.06651549508692367
2023-03-10,117500,121800,115900,116200,211447,-0.059109311740890735
2023-03-13,115900,118700,113000,118600,221284,0.0206540447504302
2023-03-14,119400,123700,115500,116000,266271,-0.021922428330522714
2023-03-15,120100,123500,116500,118000,275494,0.01724137931034475
2023-03-16,119600,119600,110600,113300,186590,-0.039830508474576254
2023-03-17,115300,115400,107500,108000,175526,-0.04677846425419241
2023-03-20,104100,110000,103500,109000,107166,0.0092592592592593
2023-03-21,110500,114300,109200,112700,135027,0.03394495412844045
2023-03-22,114600,117500,112900,114000,160342,0.011535048802129522
2023-03-23,111900,119300,111500,113900,271324,-0.0008771929824561431
2023-03-24,117300,117400,111800,114000,115211,0.0008779631255486642
2023-03-27,114700,123200,114700,119800,498627,0.050877192982456076
2023-03-28,120800,121800,116800,119200,143203,-0.005008347245408995
2023-03-29,119500,120100,117200,118000,118092,-0.010067114093959773
2023-03-30,118000,119400,113200,113900,140225,-0.03474576271186436
2023-03-31,113000,113900,110200,110900,115798,-0.026338893766461813
2023-04-03,111000,117000,111000,116900,241054,0.05410279531109108
2023-04-04,117000,119100,113500,114300,190832,-0.022241231822070162
2023-04-05,115300,115300,112300,115000,91611,0.006124234470691103
2023-04-06,113400,116200,110500,110900,148518,-0.03565217391304343
2023-04-07,111700,114100,111600,113000,82137,0.018935978358881833
2023-04-10,113000,113500,109100,110000,176881,-0.026548672566371723
2023-04-11,109900,111000,105100,108700,113912,-0.011818181818181839
2023-04-12,108800,112100,105800,105800,120102,-0.026678932842686298
2023-04-13,104100,104500,100400,103000,76727,-0.026465028355387554
2023-04-14,104600,105000,102600,103100,60515,0.000970873786407811
2023-04-17,103000,104000,100900,102100,68349,-0.009699321047526688
2023-04-18,101600,103200,99700,101100,84367,-0.009794319294809006
2023-04-19,100900,103800,100500,102600,62294,0.014836795252225476
2023-04-20,101600,103700,99000,99100,77756,-0.03411306042884987
2023-04-21,98000,100500,96500,97000,57673,-0.021190716448032276
2023-04-24,95000,99800,94900,97700,61365,0.007216494845360799
2023-04-25,97900,98800,91000,91900,88521,-0.05936540429887416
2023-04-26,90900,95800,90900,92000,68801,0.0010881392818280489
2023-04-27,91200,93200,89600,93100,45700,0.011956521739130421
2023-04-28,94600,95000,89800,89800,61650,-0.03544575725026855
2023-05-02,89900,92100,89800,91000,41465,0.013363028953229383
2023-05-03,90900,91800,89900,90000,25188,-0.01098901098901095
2023-05-04,90000,91700,89000,90500,32812,0.005555555555555536
2023-05-08,91300,93900,90300,90300,47361,-0.0022099447513812542
2023-05-09,90300,90700,88100,88600,29581,-0.018826135105204922
2023-05-10,88100,90000,87800,87900,19089,-0.007900677200902928
2023-05-11,88100,89800,86800,87700,24100,-0.0022753128555176305
2023-05-12,87700,88000,86200,86200,32414,-0.01710376282782211
2023-05-15,85600,85800,83400,85600,37457,-0.00696055684454755
2023-05-16,85500,86600,82800,83700,42396,-0.02219626168224298
2023-05-17,84000,86900,83600,86800,53532,0.03703703703703698
2023-05-18,87900,88200,85700,85900,32373,-0.010368663594470084
2023-05-19,86200,86900,84900,86300,26834,0.00465657741559955
2023-05-22,86300,88400,85800,87300,39804,0.011587485515643037
2023-05-23,87700,89700,87300,88000,58715,0.008018327605956443
2023-05-24,88000,89100,87200,88000,29107,0.0
2023-05-25,88200,89300,86200,86300,34104,-0.01931818181818179
2023-05-26,86300,86900,84700,84700,27016,-0.018539976825028948
2023-05-30,85500,87300,85000,86500,25437,0.02125147579693043
2023-05-31,86400,89400,86300,88500,41004,0.023121387283236983
2023-06-01,89100,89600,87500,87500,32300,-0.011299435028248594
2023-06-02,88200,89900,87700,89900,34354,0.027428571428571358
2023-06-05,90500,92500,89800,91100,37800,0.013348164627363657
2023-06-07,90300,92400,90300,91900,41734,0.008781558726673966
2023-06-08,90800,91500,89500,89800,36938,-0.02285092491838958
2023-06-09,90500,93300,89800,92800,53703,0.03340757238307357
