Date,Open,High,Low,Close,Volume,Change
2023-01-02,69500,70200,66800,67300,93838,-0.03443328550932567
2023-01-03,67300,67300,64700,65900,130505,-0.0208023774145617
2023-01-04,65900,67000,64500,66200,71473,0.004552352048558417
2023-01-05,66200,66400,64000,64500,149707,-0.025679758308157052
2023-01-06,63700,66100,63700,65000,89502,0.007751937984496138
2023-01-09,65400,68200,65000,67500,93865,0.03846153846153855
2023-01-10,67000,69600,67000,68700,96764,0.01777777777777767
2023-01-11,69500,69800,68300,68700,65115,0.0
2023-01-12,68800,71900,68700,70700,153263,0.02911208151382816
2023-01-13,71500,72000,70200,70400,76850,-0.004243281471004279
2023-01-16,70300,71200,68900,69200,101667,-0.017045454545454586
2023-01-17,69500,70600,68600,70100,75250,0.013005780346820872
2023-01-18,70100,70500,66700,67400,146155,-0.03851640513552068
2023-01-19,67500,69400,66800,68500,98973,0.016320474777448135
2023-01-20,68000,68400,67300,67800,96922,-0.010218978102189746
2023-01-25,68100,68700,67700,68400,42433,0.008849557522123908
2023-01-26,68400,69800,68000,69300,64132,0.013157894736842035
2023-01-27,69300,70400,68700,69800,80114,0.00721500721500723
2023-01-30,69800,70700,69200,69200,73870,-0.008595988538681931
2023-01-31,70000,71200,69200,70500,120379,0.01878612716762995
2023-02-01,69900,70500,67400,67700,210792,-0.039716312056737535
2023-02-02,67600,68300,65900,66700,266564,-0.01477104874446089
2023-02-03,66600,66900,66100,66400,91766,-0.004497751124437732
2023-02-06,66400,67600,65600,66300,79869,-0.001506024096385561
2023-02-07,66300,66700,64700,65300,126171,-0.015082956259426794
2023-02-08,65500,66200,65400,66200,125346,0.013782542113323082
2023-02-09,66200,66600,65400,65500,125285,-0.010574018126888185
2023-02-10,65000,65700,64500,65600,96093,0.0015267175572519776
2023-02-13,65200,67700,65100,67400,138376,0.027439024390243816
2023-02-14,67700,67800,66100,66100,122305,-0.01928783382789323
2023-02-15,66800,67400,65800,66100,117363,0.0
2023-02-16,66700,67000,65900,66900,107337,0.012102874432677657
2023-02-17,66600,69900,66000,68900,191463,0.029895366218236186
2023-02-20,69100,69600,68300,68700,88061,-0.002902757619738794
2023-02-21,69100,69900,68100,68500,79482,-0.0029112081513827937
2023-02-22,67900,69500,67600,68700,100393,0.0029197080291971655
2023-02-23,69400,70000,68200,68700,110346,0.0
2023-02-24,68600,69100,67400,67800,84251,-0.013100436681222738
2023-02-27,67200,67800,66300,67300,119699,-0.007374631268436627
2023-02-28,67800,68500,67300,67400,111939,0.0014858841010401136
2023-03-02,67600,71400,67600,70400,220575,0.04451038575667665
2023-03-03,70500,71200,70100,70800,82395,0.005681818181818121
2023-03-06,71100,71200,69400,70100,120214,-0.009887005649717562
2023-03-07,70200,72700,70100,71200,137843,0.015691868758915817
2023-03-08,70600,71500,69800,70200,113822,-0.014044943820224698
2023-03-09,70400,72100,69700,70100,118421,-0.0014245014245014564
2023-03-10,69400,69900,68300,68800,102704,-0.01854493580599148
2023-03-13,68700,69400,67000,68600,114948,-0.0029069767441860517
2023-03-14,68100,68500,66300,66600,136046,-0.029154518950437303
2023-03-15,67300,71900,67200,71900,192266,0.0795795795795795
2023-03-16,70900,71700,68900,69900,169607,-0.02781641168289295
2023-03-17,70400,70800,69200,69700,102932,-0.0028612303290415086
2023-03-20,70000,72100,69900,70300,95688,0.008608321377331363
2023-03-21,71200,74100,70900,72300,214903,0.028449502133712556
2023-03-22,73300,73300,71700,72300,80142,0.0
2023-03-23,72100,73900,71600,72000,149894,-0.004149377593360981
2023-03-24,72100,72700,71100,71900,99180,-0.001388888888888884
2023-03-27,72400,77400,71900,75400,291618,0.048678720445062496
2023-03-28,77400,82800,77000,80700,593475,0.07029177718832891
2023-03-29,80300,80400,78000,78900,186397,-0.022304832713754608
2023-03-30,78900,79300,76300,78500,178125,-0.005069708491761693
2023-03-31,79300,81600,78100,79600,207187,0.014012738853503182
2023-04-03,80500,80600,78100,78400,124124,-0.015075376884422065
2023-04-04,78700,82800,78700,80300,183728,0.02423469387755106
2023-04-05,80000,80000,76600,77500,207150,-0.03486924034869243
2023-04-06,77300,78800,76400,76900,139605,-0.007741935483870921
2023-04-07,77400,77400,75500,75800,125024,-0.014304291287386195
2023-04-10,76000,79200,75900,77200,180864,0.01846965699208436
2023-04-11,80500,85600,78900,83800,831203,0.0854922279792747
2023-04-12,84200,91300,83800,89200,938798,0.06443914081145574
2023-04-13,88000,93100,85100,91900,643727,0.030269058295964157
2023-04-14,93200,94900,91400,92700,401560,0.008705114254624613
2023-04-17,94600,96800,92100,93100,357184,0.004314994606256839
2023-04-18,93200,95200,92100,92900,272871,-0.002148227712137518
2023-04-19,93800,100500,93700,97000,489205,0.04413347685683533
