Date,Open,High,Low,Close,Volume,Change
2023-01-02,35300,35850,35100,35500,12436,0.0056657223796034994
2023-01-03,35500,35550,34500,35300,8208,-0.005633802816901401
2023-01-04,35100,35700,35000,35650,7467,0.009915014164305846
2023-01-05,35700,35700,35000,35550,5169,-0.0028050490883591017
2023-01-06,35500,37100,35500,36850,23168,0.03656821378340358
2023-01-09,36850,37900,36850,37700,9896,0.023066485753052923
2023-01-10,37700,38400,37550,38250,9501,0.01458885941644561
2023-01-11,38250,38450,38050,38250,6273,0.0
2023-01-12,38250,38450,37500,37900,6562,-0.009150326797385588
2023-01-13,37800,38100,37000,37650,4238,-0.006596306068601621
2023-01-16,37650,38450,37100,38450,8061,0.021248339973439556
2023-01-17,38450,38450,37250,37750,2749,-0.01820546163849157
2023-01-18,37550,37900,36900,37850,8348,0.0026490066225166586
2023-01-19,37550,38200,37300,38100,4748,0.006605019815059343
2023-01-20,38100,38450,37500,38150,4594,0.001312335958005173
2023-01-25,38150,38550,37750,37750,16642,-0.010484927916120546
2023-01-26,38000,39650,37950,39450,22317,0.04503311258278142
2023-01-27,39500,40250,38500,39050,12928,-0.010139416983523497
2023-01-30,39000,39000,37650,37950,8121,-0.028169014084507005
2023-01-31,37800,39000,37350,37550,8991,-0.010540184453227908
2023-02-01,37500,38150,37500,38100,5636,0.01464713715046595
2023-02-02,38250,38300,37300,37900,16180,-0.005249343832021025
2023-02-03,37900,38400,37000,37600,15385,-0.0079155672823219
2023-02-06,37600,40100,37400,39800,43206,0.0585106382978724
2023-02-07,40050,40700,39250,40700,24384,0.022613065326633208
2023-02-08,40750,41100,40000,40000,10285,-0.017199017199017175
2023-02-09,40300,40300,39250,40000,9327,0.0
2023-02-10,39950,39950,39000,39800,6688,-0.0050000000000000044
2023-02-13,39800,39800,38250,38900,11150,-0.022613065326633208
2023-02-14,38900,39050,38000,38850,10726,-0.0012853470437017567
2023-02-15,38500,39000,37550,37800,7400,-0.027027027027026973
2023-02-16,37900,38300,37800,38300,11481,0.013227513227513255
2023-02-17,38300,39250,37750,38950,19131,0.016971279373368064
2023-02-20,38950,39050,38500,39000,5062,0.0012836970474967568
2023-02-21,39100,39800,38550,39000,6671,0.0
2023-02-22,39000,39000,38000,38800,6737,-0.00512820512820511
2023-02-23,38800,38800,38050,38450,7283,-0.009020618556700999
2023-02-24,38450,38600,37650,37950,10979,-0.013003901170351106
2023-02-27,37900,38250,37500,37700,9630,-0.006587615283267456
2023-02-28,37800,38950,37750,38900,23243,0.03183023872679036
2023-03-02,38950,40050,38900,39350,18108,0.011568123393316254
2023-03-03,39200,39500,38050,38400,9845,-0.02414231257941546
2023-03-06,38400,38400,37500,38000,19440,-0.01041666666666663
2023-03-07,38000,38000,37450,37700,9950,-0.007894736842105288
2023-03-08,37700,37950,37050,37650,10742,-0.0013262599469495706
2023-03-09,37750,37900,37100,37400,9020,-0.006640106241699861
2023-03-10,37400,38200,37300,37600,12415,0.005347593582887722
2023-03-13,37300,38400,37050,38400,24600,0.02127659574468077
2023-03-14,38450,38450,36000,36700,22903,-0.04427083333333337
2023-03-15,37000,37800,36450,37000,16207,0.008174386920980936
2023-03-16,37000,37000,36050,36650,7940,-0.009459459459459474
2023-03-17,36650,36800,36250,36800,5780,0.004092769440654953
2023-03-20,36950,39100,36850,37950,18289,0.03125
2023-03-21,38300,38300,37250,37650,11558,-0.007905138339920903
2023-03-22,37650,38050,37400,38000,7589,0.009296148738379806
2023-03-23,37700,39150,37700,38700,16781,0.018421052631578894
2023-03-24,38400,38750,37850,38500,15855,-0.0051679586563307955
2023-03-27,38500,38600,37500,37800,10525,-0.018181818181818188
2023-03-28,37800,39300,37550,39300,16642,0.039682539682539764
2023-03-29,41000,46150,40800,43200,238424,0.0992366412213741
2023-03-30,43050,43150,41400,41500,46368,-0.03935185185185186
2023-03-31,41500,42250,41100,41850,21851,0.008433734939758963
2023-04-03,41900,41950,40150,41150,15798,-0.016726403823178027
2023-04-04,41000,42100,40850,41700,14155,0.013365735115431265
2023-04-05,41300,41700,40700,41700,18484,0.0
2023-04-06,41400,41400,40200,40850,15049,-0.020383693045563533
2023-04-07,40850,41700,40400,41500,11656,0.01591187270501826
2023-04-10,41450,41500,40250,40350,11276,-0.027710843373493943
2023-04-11,40350,40750,39600,40500,17697,0.0037174721189590088
2023-04-12,40250,40700,40000,40700,8193,0.004938271604938205
2023-04-13,40700,40800,39700,40650,12411,-0.0012285012285012664
2023-04-14,41100,41400,40400,40800,13022,0.0036900369003689537
2023-04-17,40800,40950,40150,40900,7212,0.002450980392156854
2023-04-18,40900,41400,40750,41300,4131,0.009779951100244544
2023-04-19,41100,41750,41100,41500,9166,0.004842615012106588
2023-04-20,41650,41650,39900,40000,12496,-0.03614457831325302
2023-04-21,40000,40500,39350,39750,7269,-0.006249999999999978
2023-04-24,39700,39700,38400,39000,13647,-0.018867924528301883
2023-04-25,39450,39450,37600,38100,7266,-0.023076923076923106
2023-04-26,38300,38600,37950,38450,3628,0.009186351706036655
2023-04-27,38650,38650,36700,37000,25324,-0.03771131339401823
2023-04-28,37150,37150,35500,36500,20512,-0.013513513513513487
2023-05-02,36500,36500,35200,35850,16307,-0.017808219178082174
2023-05-03,35900,36150,35700,35750,11381,-0.002789400278940035
2023-05-04,35550,36100,35500,36050,6316,0.008391608391608463
2023-05-08,36200,36200,35400,35450,10598,-0.01664355062413314
2023-05-09,35600,35700,35150,35600,4677,0.004231311706629048
2023-05-10,35350,35700,35050,35650,10606,0.001404494382022392
2023-05-11,35650,35850,35450,35600,4076,-0.0014025245441795509
2023-05-12,35700,35800,35050,35550,2481,-0.001404494382022503
2023-05-15,35700,36000,35350,36000,4412,0.012658227848101333
2023-05-16,36000,36050,34850,35350,7770,-0.018055555555555602
2023-05-17,35100,35350,34950,35350,2682,0.0
2023-05-18,35350,35600,34900,35000,8588,-0.00990099009900991
2023-05-19,35250,35700,34950,35550,8775,0.01571428571428579
2023-05-22,35750,35750,35100,35650,7985,0.002812939521800173
2023-05-23,35700,35700,35350,35600,7040,-0.0014025245441795509
2023-05-24,35600,35600,34800,34950,9279,-0.018258426966292096
2023-05-25,35100,35200,34800,34950,4047,0.0
2023-05-26,34950,34950,34150,34450,11747,-0.014306151645207432
2023-05-30,34450,34650,34000,34600,6200,0.004354136429608024
2023-05-31,34600,35250,34550,35000,4993,0.011560693641618602
2023-06-01,35300,35300,34700,34900,4214,-0.0028571428571428914
2023-06-02,35200,35200,34450,34600,5464,-0.008595988538681931
2023-06-05,34900,35200,34350,34600,11566,0.0
2023-06-07,34750,35150,34650,35000,3207,0.011560693641618602
2023-06-08,35000,35150,34400,34800,2459,-0.005714285714285672
2023-06-09,34800,35050,34500,34700,11342,-0.002873563218390829
