PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,OBP,OOO,PA_VS,AB_VS,RBI_VS,RUN_VS,HIT_VS,H2_VS,H3_VS,HR_VS,SB_VS,CS_VS,SH_VS,SF_VS,BB_VS,IB_VS,HP_VS,KK_VS,GD_VS,ERR_VS,LOB_VS,P_HRA_RT_VS,P_AB_CN_VS,P_HIT_CN_VS,OBP_VS,OOO_VS,WIN_RATIO,PA_ENE,AB_ENE,RBI_ENE,RUN_ENE,HIT_ENE,H2_ENE,H3_ENE,HR_ENE,SB_ENE,CS_ENE,SH_ENE,SF_ENE,BB_ENE,IB_ENE,HP_ENE,KK_ENE,GD_ENE,ERR_ENE,LOB_ENE,P_HRA_RT_ENE,P_AB_CN_ENE,P_HIT_CN_ENE,OBP_ENE,OOO_ENE,PA_VS_ENE,AB_VS_ENE,RBI_VS_ENE,RUN_VS_ENE,HIT_VS_ENE,H2_VS_ENE,H3_VS_ENE,HR_VS_ENE,SB_VS_ENE,CS_VS_ENE,SH_VS_ENE,SF_VS_ENE,BB_VS_ENE,IB_VS_ENE,HP_VS_ENE,KK_VS_ENE,GD_VS_ENE,ERR_VS_ENE,LOB_VS_ENE,P_HRA_RT_VS_ENE,P_AB_CN_VS_ENE,P_HIT_CN_VS_ENE,OBP_VS_ENE,OOO_VS_ENE,WIN_RATIO_ENE,RELATIVE_WIN,G_ID,WIN
40.779310344827586,35.225287356321836,5.317241379310345,5.7701149425287355,10.685057471264368,1.7701149425287357,0.03218390804597701,1.0022988505747126,0.34942528735632183,0.5218390804597701,0.4367816091954023,0.31264367816091954,3.901149425287356,0.0367816091954023,0.903448275862069,5.666666666666667,1.0229885057471264,0.7011494252873564,8.51264367816092,0.24485514560565275,10.273563218390805,2.8137931034482757,0.3751489281706327,0.2906819951482676,39.714942528735634,34.50114942528736,4.1080459770114945,4.528735632183908,9.289655172413793,1.8827586206896552,0.18850574712643678,0.7701149425287356,0.728735632183908,0.38850574712643676,0.5402298850574713,0.23448275862068965,3.829885057471264,0.08275862068965517,0.6091954022988506,7.455172413793103,0.903448275862069,0.825287356321839,8.264367816091953,0.22300393093496548,9.40919540229885,2.5264367816091955,0.33865510056564224,0.26007343971088187,0.5816091954022988,40.08965517241379,34.758620689655174,4.9126436781609195,5.335632183908046,10.197701149425287,1.5080459770114942,0.10344827586206896,0.9471264367816092,0.7103448275862069,0.45057471264367815,0.8482758620689655,0.47586206896551725,3.4114942528735632,0.03908045977011494,0.5954022988505747,6.354022988505747,0.5816091954022988,0.8275862068965517,7.970114942528736,0.2337348418991421,9.547126436781609,2.3701149425287356,0.35343663965882455,0.28541565940637786,39.163218390804595,33.845977011494256,3.9885057471264367,4.213793103448276,8.337931034482759,1.4045977011494253,0.11494252873563218,0.9540229885057471,0.6114942528735632,0.22528735632183908,0.6528735632183909,0.11724137931034483,3.839080459770115,0.3471264367816092,0.6735632183908046,6.422988505747126,0.8436781609195402,0.7655172413793103,7.919540229885057,0.17543132474166956,8.811494252873564,1.7632183908045977,0.32656908223958947,0.24270193547742178,0.5908045977011495,0.6666666666666666,20160510OBSK0,1.0
40.87126436781609,35.367816091954026,5.622988505747126,6.110344827586207,10.862068965517242,1.9126436781609195,0.027586206896551724,1.271264367816092,0.38620689655172413,0.4896551724137931,0.4091954022988506,0.3586206896551724,3.8942528735632185,0.034482758620689655,0.8413793103448276,5.662068965517242,1.0942528735632184,0.7954022988505747,8.22528735632184,0.25007907725960465,9.972413793103449,2.7563218390804596,0.37707949553964865,0.2949606615788619,40.09885057471264,34.737931034482756,4.31264367816092,4.712643678160919,9.544827586206896,2.103448275862069,0.17011494252873563,0.7931034482758621,0.6827586206896552,0.3632183908045977,0.5747126436781609,0.2850574712643678,3.8620689655172415,0.07816091954022988,0.639080459770115,7.671264367816092,0.9080459770114943,0.9011494252873563,8.466666666666667,0.22780539383987666,9.480459770114942,2.567816091954023,0.34389229313600167,0.2657652802293262,0.6057471264367816,40.50344827586207,35.05057471264368,5.071264367816092,5.468965517241379,10.443678160919541,1.7540229885057472,0.09885057471264368,0.9471264367816092,0.6597701149425287,0.4206896551724138,0.8689655172413793,0.5126436781609195,3.4551724137931035,0.034482758620689655,0.6160919540229886,6.652873563218391,0.6068965517241379,0.9126436781609195,8.202298850574712,0.23756372768543152,9.639080459770115,2.425287356321839,0.3578489893880705,0.2904401135708032,39.41609195402299,34.09425287356322,4.395402298850574,4.673563218390805,8.664367816091954,1.5839080459770114,0.1103448275862069,1.2183908045977012,0.6459770114942529,0.20689655172413793,0.6183908045977011,0.1724137931034483,3.8689655172413793,0.3333333333333333,0.6298850574712643,6.379310344827586,0.9218390804597701,0.8436781609195402,7.696551724137931,0.18592650644374778,8.671264367816091,1.7885057471264367,0.3320811830925185,0.2499870575867028,0.5494252873563218,0.75,20160511OBSK0,1.0
39.47586206896552,35.27816091954023,5.2620689655172415,5.625287356321839,10.167816091954023,1.4804597701149425,0.5333333333333333,0.9586206896551724,0.9586206896551724,0.4827586206896552,0.2620689655172414,0.22988505747126436,3.296551724137931,0.135632183908046,0.4091954022988506,7.294252873563218,0.6,0.671264367816092,7.494252873563219,0.26516185602392495,9.577011494252874,2.857471264367816,0.34408799409996255,0.2809750145736092,37.05747126436781,33.744827586206895,3.537931034482759,3.9517241379310346,9.324137931034484,2.0068965517241377,0.3310344827586207,0.6413793103448275,0.6689655172413793,0.4689655172413793,0.4781609195402299,0.4367816091954023,1.8850574712643677,0.0,0.5126436781609195,6.0344827586206895,0.6,0.639080459770115,6.491954022988506,0.21605107536142026,8.367816091954023,2.057471264367816,0.31682714277448243,0.27315345825688586,0.5977011494252874,40.00689655172414,34.377011494252876,4.8919540229885055,5.268965517241379,9.710344827586207,1.650574712643678,0.19770114942528735,0.9862068965517241,0.9448275862068966,0.432183908045977,0.4160919540229885,0.2597701149425287,4.220689655172414,0.22528735632183908,0.7333333333333333,7.422988505747126,1.0114942528735633,0.5448275862068965,7.9655172413793105,0.23790358292013036,9.494252873563218,2.7057471264367816,0.35665678207542423,0.2719642229810045,40.28735632183908,34.8183908045977,5.567816091954023,5.6160919540229886,10.248275862068965,1.181609195402299,0.15402298850574714,1.2942528735632184,0.30344827586206896,0.3563218390804598,0.42298850574712643,0.3586206896551724,4.241379310344827,0.15172413793103448,0.4459770114942529,7.439080459770115,0.7816091954022989,0.4045977011494253,8.377011494252873,0.22499593637524665,8.779310344827586,2.432183908045977,0.3606652555624346,0.28327393163553766,0.4528735632183908,0.6666666666666666,20160511WOLT0,1.0
38.65057471264368,33.87356321839081,5.202298850574713,5.390804597701149,10.108045977011495,1.2298850574712643,0.034482758620689655,0.7908045977011494,0.7218390804597701,0.3563218390804598,0.4068965517241379,0.1632183908045977,3.891954022988506,0.02528735632183908,0.31494252873563217,6.549425287356322,1.3126436781609196,0.6436781609195402,6.852873563218391,0.3136312474243509,9.119540229885057,3.3793103448275863,0.36598374382077464,0.29199270554114787,40.40919540229885,34.763218390804596,5.514942528735633,6.027586206896552,9.910344827586206,2.075862068965517,0.2620689655172414,1.0436781609195402,0.8804597701149425,0.27586206896551724,0.6873563218390805,0.2988505747126437,4.068965517241379,0.0735632183908046,0.5908045977011495,6.379310344827586,0.696551724137931,0.5103448275862069,7.740229885057471,0.3090113070288153,10.547126436781609,3.335632183908046,0.3607923605901673,0.27834840270322825,0.4459770114942529,39.9816091954023,35.00689655172414,5.239080459770115,5.5793103448275865,10.312643678160919,2.1379310344827585,0.3057471264367816,1.0804597701149425,0.6022988505747127,0.27816091954022987,0.5264367816091954,0.37701149425287356,3.5011494252873563,0.04367816091954023,0.5701149425287356,7.2298850574712645,0.5609195402298851,0.7241379310344828,8.050574712643678,0.25926884099297887,9.4,2.7977011494252872,0.35649847361973397,0.28796316660774524,39.41379310344828,34.255172413793105,4.397701149425288,4.818390804597701,9.556321839080459,1.1770114942528735,0.21149425287356322,0.967816091954023,0.9126436781609195,0.6229885057471264,0.4459770114942529,0.1632183908045977,4.094252873563218,0.19080459770114944,0.45517241379310347,6.344827586206897,1.0275862068965518,0.864367816091954,8.110344827586207,0.2416402391719996,8.832183908045977,2.4,0.35419113763793525,0.27171643953759234,0.43908045977011495,0.5,20160512KTHT0,0.0
40.47586206896552,34.57471264367816,6.128735632183908,6.455172413793103,10.367816091954023,1.8689655172413793,0.12183908045977011,1.1908045977011494,0.35402298850574715,0.42758620689655175,0.4942528735632184,0.4574712643678161,4.482758620689655,0.20689655172413793,0.4298850574712644,6.951724137931034,0.9057471264367816,0.5333333333333333,7.641379310344828,0.30453557428736244,9.48735632183908,3.2436781609195404,0.3745640441537697,0.29657467043925073,37.51034482758621,33.324137931034485,3.593103448275862,3.8597701149425285,8.068965517241379,1.271264367816092,0.06896551724137931,0.5172413793103449,0.3793103448275862,0.25517241379310346,0.432183908045977,0.19080459770114944,2.774712643678161,0.08045977011494253,0.7885057471264367,7.733333333333333,0.7586206896551724,0.6206896551724138,7.126436781609195,0.2546217511734753,7.967816091954023,2.1011494252873564,0.3075770409338272,0.23655720629952381,0.6758620689655173,39.257471264367815,33.58390804597701,4.388505747126437,4.6689655172413795,8.77471264367816,1.6091954022988506,0.0367816091954023,0.8988505747126436,0.6022988505747127,0.1793103448275862,0.6275862068965518,0.28735632183908044,4.2620689655172415,0.22988505747126436,0.496551724137931,7.487356321839081,0.8896551724137931,1.2413793103448276,7.908045977011494,0.2547359473221542,8.422988505747126,2.167816091954023,0.3466602063884513,0.25598226390813505,42.236781609195404,35.110344827586204,7.025287356321839,7.593103448275862,11.393103448275863,1.445977011494253,0.11494252873563218,1.2436781609195402,0.9770114942528736,0.5724137931034483,0.6091954022988506,0.38850574712643676,5.728735632183908,0.18850574712643678,0.4,6.857471264367816,0.8666666666666667,0.367816091954023,8.705747126436782,0.30898543076241375,11.124137931034483,3.8183908045977013,0.41519015296434936,0.3160548870672208,0.34942528735632183,0.5,20160512NCHH0,1.0
40.89655172413793,35.37931034482759,5.719540229885057,6.172413793103448,10.970114942528735,1.9264367816091954,0.022988505747126436,1.3977011494252873,0.42298850574712643,0.5241379310344828,0.3816091954022989,0.40229885057471265,3.954022988505747,0.03218390804597701,0.7793103448275862,5.657471264367816,1.1632183908045977,0.7517241379310344,8.149425287356323,0.24226934717299833,9.760919540229885,2.6344827586206896,0.3796134778098085,0.2985912960002627,39.80689655172414,34.57011494252873,4.257471264367816,4.636781609195403,9.540229885057471,2.1195402298850574,0.15402298850574714,0.7517241379310344,0.639080459770115,0.34022988505747126,0.6114942528735632,0.26666666666666666,3.7563218390804596,0.0735632183908046,0.6022988505747127,7.611494252873563,0.9126436781609195,0.9057471264367816,8.259770114942528,0.22962880031845553,9.420689655172414,2.547126436781609,0.3436048998572317,0.26763536568962726,0.6275862068965518,40.227586206896554,34.92413793103448,4.949425287356322,5.32183908045977,10.402298850574713,1.793103448275862,0.09425287356321839,0.8781609195402299,0.6114942528735632,0.39080459770114945,0.8873563218390804,0.4827586206896552,3.3609195402298853,0.029885057471264367,0.5724137931034483,6.68735632183908,0.6298850574712643,0.9287356321839081,8.025287356321838,0.23769803219093277,9.59080459770115,2.4091954022988507,0.35614225198403043,0.2909276147205078,39.58390804597701,34.19310344827586,4.583908045977012,4.845977011494253,8.905747126436781,1.6206896551724137,0.10574712643678161,1.3379310344827586,0.6781609195402298,0.25517241379310346,0.5839080459770115,0.22528735632183908,3.9632183908045975,0.3195402298850575,0.5885057471264368,6.337931034482758,0.9954022988505747,0.7839080459770115,7.682758620689655,0.1832124197641439,8.604597701149425,1.7448275862068965,0.337929465516478,0.25628133663617536,0.5080459770114942,0.8,20160512OBSK0,0.0
39.51724137931034,34.41379310344828,4.445977011494253,4.836781609195402,9.466666666666667,1.5908045977011493,0.38850574712643676,0.5908045977011495,0.8275862068965517,0.367816091954023,0.6413793103448275,0.3793103448275862,3.664367816091954,0.3218390804597701,0.41839080459770117,5.354022988505747,0.8735632183908046,0.296551724137931,8.0183908045977,0.25703110746214197,9.404597701149426,2.788505747126437,0.33683857644812865,0.2692311473889001,40.245977011494254,34.87586206896552,5.804597701149425,6.089655172413793,10.514942528735633,1.5172413793103448,0.23218390804597702,0.9770114942528736,0.6298850574712643,0.6183908045977011,0.4689655172413793,0.6160919540229886,3.7655172413793103,0.04827586206896552,0.5195402298850574,6.7218390804597705,0.6574712643678161,1.0574712643678161,7.445977011494253,0.3372950740192119,8.701149425287356,3.160919540229885,0.363802368995624,0.2929648236519069,0.4666666666666667,39.280459770114945,33.93563218390805,4.574712643678161,4.880459770114943,8.986206896551725,1.1379310344827587,0.08505747126436781,0.9333333333333333,0.5333333333333333,0.639080459770115,0.5126436781609195,0.36551724137931035,3.857471264367816,0.12413793103448276,0.6091954022988506,7.2298850574712645,0.43448275862068964,0.6275862068965518,7.866666666666666,0.274053775759765,8.510344827586207,2.6229885057471263,0.3353366027445861,0.25353890403431706,41.16551724137931,35.62758620689655,6.494252873563219,6.786206896551724,11.829885057471264,1.9816091954022987,0.1724137931034483,0.9057471264367816,0.49885057471264366,0.31724137931034485,0.4689655172413793,0.4850574712643678,4.098850574712643,0.23218390804597702,0.4850574712643678,6.144827586206897,1.0413793103448277,0.6781609195402298,8.105747126436782,0.3404894885371558,10.60919540229885,4.027586206896552,0.3919157219621989,0.3221627613594977,0.4206896551724138,0.5,20160512SSLG0,1.0
40.02068965517241,35.80689655172414,5.988505747126437,6.326436781609195,10.639080459770115,1.5793103448275863,0.5678160919540229,1.167816091954023,0.8896551724137931,0.4459770114942529,0.24367816091954023,0.21379310344827587,3.381609195402299,0.12413793103448276,0.37471264367816093,7.64367816091954,0.6229885057471264,0.6229885057471264,7.324137931034483,0.2868970046556253,9.620689655172415,3.071264367816092,0.3512502540010572,0.28884115953898554,36.85287356321839,33.710344827586205,3.3379310344827586,3.793103448275862,9.271264367816093,2.0091954022988507,0.31494252873563217,0.5885057471264368,0.6206896551724138,0.43448275862068964,0.4482758620689655,0.4114942528735632,1.8,0.0,0.4827586206896552,6.227586206896552,0.6942528735632184,0.5977011494252874,6.432183908045977,0.22287413097757927,8.163218390804598,2.0298850574712644,0.3139579852826278,0.27207770061605924,0.6264367816091954,39.724137931034484,34.37011494252874,4.622988505747126,5.045977011494253,9.65287356321839,1.6758620689655173,0.1839080459770115,0.9195402298850575,0.8850574712643678,0.40229885057471265,0.39080459770114945,0.23908045977011494,4.029885057471264,0.21379310344827587,0.6942528735632184,7.531034482758621,1.085057471264368,0.5080459770114942,7.855172413793103,0.2433356235672879,9.266666666666667,2.6551724137931036,0.35182640770310847,0.2708469771685483,40.83218390804598,35.40229885057471,6.285057471264368,6.3310344827586205,10.724137931034482,1.2988505747126438,0.21149425287356322,1.4827586206896552,0.271264367816092,0.3310344827586207,0.3954022988505747,0.3333333333333333,4.285057471264368,0.13793103448275862,0.4160919540229885,7.795402298850575,0.8,0.37471264367816093,8.149425287356323,0.24887649387649377,8.86896551724138,2.6666666666666665,0.3672945323720224,0.29128985642640454,0.4206896551724138,0.75,20160512WOLT0,0.0
39.06436781609195,33.54252873563218,4.190804597701149,4.4528735632183905,8.586206896551724,1.567816091954023,0.09885057471264368,0.8459770114942529,0.5678160919540229,0.167816091954023,0.5839080459770115,0.271264367816092,4.206896551724138,0.2160919540229885,0.45977011494252873,7.6482758620689655,0.8229885057471265,1.1701149425287356,7.914942528735632,0.23831177124280575,8.450574712643679,2.027586206896552,0.3405817790088861,0.25092460371663355,42.783908045977014,35.204597701149424,7.310344827586207,7.903448275862069,11.48735632183908,1.4137931034482758,0.1724137931034483,1.2252873563218392,0.9724137931034482,0.5333333333333333,0.7034482758620689,0.4298850574712644,5.947126436781609,0.17471264367816092,0.49885057471264366,7.048275862068966,0.8114942528735632,0.34022988505747126,8.885057471264368,0.3173272352358506,11.220689655172414,3.928735632183908,0.4203542172638866,0.31846906569232675,0.32873563218390806,40.15172413793103,35.229885057471265,5.577011494252874,5.901149425287357,10.724137931034482,2.335632183908046,0.35402298850574715,1.1448275862068966,0.5586206896551724,0.3218390804597701,0.49885057471264366,0.3586206896551724,3.462068965517241,0.10804597701149425,0.6022988505747127,7.4,0.6482758620689655,0.6735632183908046,8.064367816091954,0.26420046747632947,9.806896551724138,2.954022988505747,0.36496223711565073,0.29758598842526673,39.333333333333336,34.0367816091954,4.505747126436781,4.903448275862069,9.455172413793104,1.1655172413793105,0.20229885057471264,1.0413793103448277,0.8459770114942529,0.5839080459770115,0.5494252873563218,0.21839080459770116,4.105747126436782,0.2482758620689655,0.42298850574712643,6.241379310344827,0.9632183908045977,0.8758620689655172,7.908045977011494,0.2368242544240729,8.641379310344828,2.3126436781609194,0.353074044823278,0.2707706754856372,0.47586206896551725,1.0,20160513HHHT0,0.0
38.6,33.673563218390804,5.268965517241379,5.445977011494253,9.997701149425287,1.2,0.03218390804597701,0.864367816091954,0.6666666666666666,0.3333333333333333,0.5126436781609195,0.21379310344827587,3.905747126436782,0.0896551724137931,0.2942528735632184,6.439080459770115,1.2367816091954023,0.6505747126436782,6.719540229885057,0.3051931912276741,8.910344827586206,3.245977011494253,0.3647898472476726,0.29060059521138604,40.50114942528736,34.96091954022989,5.836781609195402,6.31264367816092,10.319540229885057,2.2804597701149425,0.3080459770114943,1.1149425287356323,0.8183908045977012,0.32413793103448274,0.6436781609195402,0.2827586206896552,3.9977011494252874,0.135632183908046,0.6160919540229886,6.620689655172414,0.7770114942528735,0.4666666666666667,7.742528735632184,0.3114475342832874,10.84367816091954,3.452873563218391,0.36863982100558335,0.28805841802890547,0.4160919540229885,41.17701149425287,34.698850574712644,6.503448275862069,6.87816091954023,10.52183908045977,1.8206896551724139,0.18160919540229886,1.1885057471264369,0.38850574712643676,0.4,0.5977011494252874,0.49885057471264366,4.816091954022989,0.19540229885057472,0.5310344827586206,7.149425287356322,0.8482758620689655,0.4942528735632184,7.885057471264368,0.31336243873875985,9.701149425287356,3.386206896551724,0.382880685527115,0.30023657915147306,37.40689655172414,33.324137931034485,3.4114942528735632,3.657471264367816,7.937931034482759,1.2528735632183907,0.12873563218390804,0.4781609195402299,0.34942528735632183,0.2367816091954023,0.4,0.17701149425287357,2.781609195402299,0.07586206896551724,0.7241379310344828,7.875862068965517,0.7103448275862069,0.5885057471264368,7.183908045977011,0.23768509981491726,8.029885057471265,1.9586206896551723,0.30346867623656315,0.23302297451558687,0.7034482758620689,0.0,20160513KTNC0,1.0
